enter,exit,date,id,location
32,34,2023-08-17T12:55:53.093Z,699,6
35,29,2023-08-17T12:55:53.093Z,922,10
6,7,2023-08-17T12:56:03.093Z,134,8
15,4,2023-08-17T12:56:03.093Z,127,3
27,34,2023-08-17T12:56:03.093Z,742,5
32,21,2023-08-17T12:56:03.093Z,910,6
35,30,2023-08-17T12:56:03.093Z,832,10
5,20,2023-08-17T12:56:13.093Z,99,3
9,14,2023-08-17T12:56:13.093Z,235,13
27,34,2023-08-17T12:56:13.093Z,194,5
32,34,2023-08-17T12:56:13.093Z,704,6
34,33,2023-08-17T12:56:13.093Z,342,7
10,5,2023-08-17T12:56:23.093Z,574,2
18,17,2023-08-17T12:56:23.093Z,766,3
27,31,2023-08-17T12:56:23.093Z,308,5
7,1,2023-08-17T12:56:33.093Z,933,1
8,5,2023-08-17T12:55:53.093Z,99,2
29,27,2023-08-17T12:55:53.093Z,920,11
10,2,2023-08-17T12:56:03.093Z,515,2
31,32,2023-08-17T12:56:03.093Z,321,12
18,13,2023-08-17T12:55:33.093Z,544,3
27,31,2023-08-17T12:55:33.093Z,321,5
32,28,2023-08-17T12:55:33.093Z,126,6
0,3,2023-08-17T12:55:43.093Z,235,1
3,3,2023-08-17T12:55:43.093Z,477,2
13,8,2023-08-17T12:55:43.093Z,99,13
19,18,2023-08-17T12:55:43.093Z,766,7
32,21,2023-08-17T12:55:43.093Z,223,6
1,18,2023-08-17T12:55:53.093Z,896,7
6,7,2023-08-17T12:55:53.093Z,954,8
15,17,2023-08-17T12:55:53.093Z,341,3
27,34,2023-08-17T12:55:53.093Z,802,5
34,33,2023-08-17T12:55:53.093Z,799,7
5,5,2023-08-17T12:56:03.093Z,607,3
8,2,2023-08-17T12:56:03.093Z,93,2
18,17,2023-08-17T12:56:03.093Z,80,3
29,27,2023-08-17T12:56:03.093Z,715,11
34,33,2023-08-17T12:56:03.093Z,785,7
3,2,2023-08-17T12:56:13.093Z,477,2
6,7,2023-08-17T12:56:13.093Z,220,8
13,14,2023-08-17T12:56:13.093Z,384,13
28,30,2023-08-17T12:56:13.093Z,126,10
33,28,2023-08-17T12:56:13.093Z,681,6
5,13,2023-08-17T12:56:23.093Z,607,3
14,13,2023-08-17T12:56:23.093Z,235,3
20,35,2023-08-17T12:56:23.093Z,670,4
5,4,2023-08-17T12:56:33.093Z,574,3
5,19,2023-08-17T12:55:53.093Z,547,3
16,19,2023-08-17T12:55:53.093Z,495,3
3,9,2023-08-17T12:56:03.093Z,235,2
26,27,2023-08-17T12:56:03.093Z,128,11
15,12,2023-08-17T12:56:13.093Z,513,3
20,35,2023-08-17T12:56:13.093Z,509,4
30,32,2023-08-17T12:56:13.093Z,832,12
35,29,2023-08-17T12:56:13.093Z,749,10
13,14,2023-08-17T12:56:23.093Z,946,13
32,25,2023-08-17T12:56:23.093Z,156,6
35,30,2023-08-17T12:56:23.093Z,12,10
2,6,2023-08-17T12:56:33.093Z,93,1
13,14,2023-08-17T12:56:33.093Z,544,13
1,0,2023-08-17T12:56:13.093Z,553,7
18,4,2023-08-17T12:56:13.093Z,777,3
26,27,2023-08-17T12:56:13.093Z,370,11
