enter,exit,date,id,location
1,33,2023-08-11T08:49:13.093Z,851,7
10,5,2023-08-11T08:49:13.093Z,149,2
27,31,2023-08-11T08:49:13.093Z,141,5
10,5,2023-08-11T08:49:23.093Z,852,2
1,18,2023-08-11T08:49:33.093Z,441,7
14,20,2023-08-11T08:49:33.093Z,469,3
27,34,2023-08-11T08:49:33.093Z,887,5
1,33,2023-08-11T08:49:43.093Z,862,7
9,14,2023-08-11T08:49:43.093Z,276,13
27,34,2023-08-11T08:49:43.093Z,33,5
31,32,2023-08-11T08:49:43.093Z,141,12
5,13,2023-08-11T08:49:53.093Z,149,3
18,13,2023-08-11T08:49:53.093Z,380,3
27,34,2023-08-11T08:49:53.093Z,347,5
1,0,2023-08-11T08:50:03.093Z,40,7
20,35,2023-08-11T08:50:03.093Z,728,4
3,11,2023-08-11T08:50:13.093Z,131,2
18,13,2023-08-11T08:50:13.093Z,441,3
10,2,2023-08-11T08:50:23.093Z,737,2
19,33,2023-08-11T08:50:23.093Z,324,7
3,11,2023-08-11T08:50:33.093Z,135,2
18,13,2023-08-11T08:50:33.093Z,227,3
35,29,2023-08-11T08:50:33.093Z,728,10
11,10,2023-08-11T08:50:43.093Z,135,8
18,4,2023-08-11T08:50:43.093Z,317,3
33,28,2023-08-11T08:50:43.093Z,537,6
0,3,2023-08-11T08:49:53.093Z,135,1
14,13,2023-08-11T08:49:53.093Z,302,3
21,16,2023-08-11T08:49:53.093Z,664,9
33,25,2023-08-11T08:49:53.093Z,665,6
16,12,2023-08-11T08:50:03.093Z,361,3
27,34,2023-08-11T08:50:03.093Z,769,5
5,13,2023-08-11T08:50:13.093Z,248,3
2,1,2023-08-11T08:50:23.093Z,948,1
12,7,2023-08-11T08:50:23.093Z,280,8
27,31,2023-08-11T08:50:23.093Z,576,5
14,13,2023-08-11T08:50:33.093Z,276,3
26,27,2023-08-11T08:50:33.093Z,73,11
2,3,2023-08-11T08:50:43.093Z,153,1
17,22,2023-08-11T08:50:43.093Z,852,9
20,26,2023-08-11T08:50:43.093Z,548,4
2,6,2023-08-11T08:50:53.093Z,116,1
12,7,2023-08-11T08:50:53.093Z,820,8
28,30,2023-08-11T08:50:53.093Z,537,10
3,9,2023-08-11T08:51:03.093Z,40,2
13,14,2023-08-11T08:51:03.093Z,42,13
23,15,2023-08-11T08:51:03.093Z,664,14
32,21,2023-08-11T08:51:03.093Z,576,6
7,3,2023-08-11T08:51:13.093Z,361,1
15,12,2023-08-11T08:51:13.093Z,851,3
34,18,2023-08-11T08:51:13.093Z,95,7
9,8,2023-08-11T08:51:23.093Z,153,13
20,35,2023-08-11T08:51:23.093Z,864,4
33,25,2023-08-11T08:51:23.093Z,351,6
13,14,2023-08-11T08:51:33.093Z,248,13
34,33,2023-08-11T08:51:33.093Z,747,7
5,20,2023-08-11T08:51:43.093Z,302,3
13,14,2023-08-11T08:51:43.093Z,441,13
26,27,2023-08-11T08:51:43.093Z,548,11
2,1,2023-08-11T08:51:53.093Z,149,1
9,14,2023-08-11T08:51:53.093Z,921,13
