enter,exit,date,id,location
20,35,2023-06-26T07:14:03.093Z,916,4
24,35,2023-06-26T07:14:03.093Z,531,4
31,32,2023-06-26T07:14:03.093Z,408,12
0,3,2023-06-26T07:14:13.093Z,380,1
2,3,2023-06-26T07:14:13.093Z,390,1
4,11,2023-06-26T07:14:13.093Z,90,2
6,7,2023-06-26T07:14:13.093Z,376,8
9,8,2023-06-26T07:14:13.093Z,8,13
14,13,2023-06-26T07:14:13.093Z,131,3
17,16,2023-06-26T07:14:13.093Z,803,9
27,31,2023-06-26T07:14:13.093Z,3,5
31,32,2023-06-26T07:14:13.093Z,414,12
33,25,2023-06-26T07:14:13.093Z,214,6
0,6,2023-06-26T07:14:23.093Z,492,1
2,6,2023-06-26T07:14:23.093Z,38,1
5,19,2023-06-26T07:14:23.093Z,316,3
8,5,2023-06-26T07:14:23.093Z,8,2
17,16,2023-06-26T07:14:23.093Z,553,9
20,35,2023-06-26T07:14:23.093Z,93,4
29,27,2023-06-26T07:14:23.093Z,785,11
31,32,2023-06-26T07:14:23.093Z,552,12
33,25,2023-06-26T07:14:23.093Z,732,6
0,3,2023-06-26T07:14:33.093Z,208,1
5,17,2023-06-26T07:14:33.093Z,941,3
11,7,2023-06-26T07:14:33.093Z,90,8
14,17,2023-06-26T07:14:33.093Z,486,3
17,22,2023-06-26T07:14:33.093Z,710,9
21,23,2023-06-26T07:14:33.093Z,850,9
25,24,2023-06-26T07:14:33.093Z,106,14
27,34,2023-06-26T07:14:33.093Z,412,5
31,32,2023-06-26T07:14:33.093Z,14,12
33,25,2023-06-26T07:14:33.093Z,356,6
35,30,2023-06-26T07:14:33.093Z,531,10
4,5,2023-06-26T07:14:43.093Z,811,2
6,7,2023-06-26T07:14:43.093Z,492,8
12,7,2023-06-26T07:14:43.093Z,907,8
16,19,2023-06-26T07:14:43.093Z,35,3
18,12,2023-06-26T07:14:43.093Z,480,3
23,24,2023-06-26T07:14:43.093Z,850,14
29,27,2023-06-26T07:14:43.093Z,536,11
32,25,2023-06-26T07:14:43.093Z,823,6
0,6,2023-06-26T07:14:53.093Z,767,1
7,1,2023-06-26T07:14:53.093Z,277,1
12,7,2023-06-26T07:14:53.093Z,387,8
16,13,2023-06-26T07:14:53.093Z,864,3
18,13,2023-06-26T07:14:53.093Z,558,3
20,35,2023-06-26T07:14:53.093Z,87,4
29,27,2023-06-26T07:14:53.093Z,576,11
33,21,2023-06-26T07:14:53.093Z,29,6
0,3,2023-06-26T07:15:03.093Z,810,1
3,5,2023-06-26T07:15:03.093Z,700,2
6,10,2023-06-26T07:15:03.093Z,38,8
12,10,2023-06-26T07:15:03.093Z,944,8
20,35,2023-06-26T07:15:03.093Z,52,4
23,15,2023-06-26T07:15:03.093Z,510,14
0,3,2023-06-26T07:13:43.093Z,430,1
7,1,2023-06-26T07:13:43.093Z,239,1
9,14,2023-06-26T07:13:43.093Z,798,13
14,12,2023-06-26T07:13:43.093Z,387,3
17,23,2023-06-26T07:13:43.093Z,531,9
21,16,2023-06-26T07:13:43.093Z,548,9
23,24,2023-06-26T07:13:43.093Z,576,14
27,34,2023-06-26T07:13:43.093Z,212,5
29,27,2023-06-26T07:13:43.093Z,967,11
35,29,2023-06-26T07:13:43.093Z,785,10
10,2,2023-06-26T07:13:53.093Z,390,2
15,13,2023-06-26T07:13:53.093Z,465,3
17,22,2023-06-26T07:13:53.093Z,850,9
21,22,2023-06-26T07:13:53.093Z,932,9
24,35,2023-06-26T07:13:53.093Z,576,4
27,34,2023-06-26T07:13:53.093Z,342,5
1,0,2023-06-26T07:14:03.093Z,810,7
5,12,2023-06-26T07:14:03.093Z,955,3
8,2,2023-06-26T07:14:03.093Z,38,2
14,20,2023-06-26T07:14:03.093Z,383,3
19,33,2023-06-26T07:14:03.093Z,339,7
22,21,2023-06-26T07:14:03.093Z,850,6
30,32,2023-06-26T07:14:03.093Z,106,12
35,29,2023-06-26T07:14:03.093Z,536,10
1,18,2023-06-26T07:14:13.093Z,480,7
3,11,2023-06-26T07:14:13.093Z,430,2
5,19,2023-06-26T07:14:13.093Z,12,3
7,3,2023-06-26T07:14:13.093Z,700,1
13,14,2023-06-26T07:14:13.093Z,465,13
15,4,2023-06-26T07:14:13.093Z,811,3
21,16,2023-06-26T07:14:13.093Z,290,9
29,27,2023-06-26T07:14:13.093Z,209,11
32,25,2023-06-26T07:14:13.093Z,106,6
35,29,2023-06-26T07:14:13.093Z,576,10
1,33,2023-06-26T07:14:23.093Z,226,7
3,5,2023-06-26T07:14:23.093Z,380,2
6,10,2023-06-26T07:14:23.093Z,442,8
11,10,2023-06-26T07:14:23.093Z,430,8
19,0,2023-06-26T07:14:23.093Z,741,7
25,15,2023-06-26T07:14:23.093Z,596,14
30,32,2023-06-26T07:14:23.093Z,823,12
32,34,2023-06-26T07:14:23.093Z,408,6
35,29,2023-06-26T07:14:23.093Z,916,10
3,5,2023-06-26T07:14:33.093Z,390,2
7,1,2023-06-26T07:14:33.093Z,972,1
12,7,2023-06-26T07:14:33.093Z,780,8
16,17,2023-06-26T07:14:33.093Z,318,3
20,26,2023-06-26T07:14:33.093Z,482,4
22,34,2023-06-26T07:14:33.093Z,932,6
26,27,2023-06-26T07:14:33.093Z,773,11
29,27,2023-06-26T07:14:33.093Z,805,11
32,34,2023-06-26T07:14:33.093Z,414,6
34,18,2023-06-26T07:14:33.093Z,558,7
0,3,2023-06-26T07:14:43.093Z,160,1
5,19,2023-06-26T07:14:43.093Z,701,3
7,1,2023-06-26T07:14:43.093Z,302,1
14,12,2023-06-26T07:14:43.093Z,946,3
17,22,2023-06-26T07:14:43.093Z,908,9
20,26,2023-06-26T07:14:43.093Z,499,4
24,26,2023-06-26T07:14:43.093Z,106,4
30,32,2023-06-26T07:14:43.093Z,531,12
33,21,2023-06-26T07:14:43.093Z,993,6
5,19,2023-06-26T07:14:53.093Z,116,3
10,5,2023-06-26T07:14:53.093Z,442,2
14,19,2023-06-26T07:14:53.093Z,10,3
17,23,2023-06-26T07:14:53.093Z,510,9
19,33,2023-06-26T07:14:53.093Z,656,7
26,27,2023-06-26T07:14:53.093Z,482,11
32,25,2023-06-26T07:14:53.093Z,552,6
34,33,2023-06-26T07:14:53.093Z,555,7
1,0,2023-06-26T07:15:03.093Z,976,7
5,19,2023-06-26T07:15:03.093Z,673,3
7,6,2023-06-26T07:15:03.093Z,968,1
17,16,2023-06-26T07:15:03.093Z,134,9
22,25,2023-06-26T07:15:03.093Z,710,6
25,24,2023-06-26T07:15:03.093Z,214,14
26,27,2023-06-26T07:15:03.093Z,499,11
29,27,2023-06-26T07:15:03.093Z,916,11
31,32,2023-06-26T07:15:03.093Z,772,12
32,34,2023-06-26T07:15:03.093Z,14,6
33,25,2023-06-26T07:15:03.093Z,897,6
34,33,2023-06-26T07:15:03.093Z,874,7
0,6,2023-06-26T07:15:13.093Z,741,1
5,20,2023-06-26T07:15:13.093Z,73,3
7,1,2023-06-26T07:15:13.093Z,957,1
10,9,2023-06-26T07:15:13.093Z,38,2
12,10,2023-06-26T07:15:13.093Z,844,8
14,19,2023-06-26T07:15:13.093Z,524,3
17,16,2023-06-26T07:15:13.093Z,791,9
19,33,2023-06-26T07:15:13.093Z,399,7
20,26,2023-06-26T07:15:13.093Z,830,4
22,21,2023-06-26T07:15:13.093Z,908,6
26,27,2023-06-26T07:15:13.093Z,106,11
27,34,2023-06-26T07:15:13.093Z,418,5
29,27,2023-06-26T07:15:13.093Z,991,11
31,32,2023-06-26T07:15:13.093Z,123,12
32,25,2023-06-26T07:15:13.093Z,531,6
33,21,2023-06-26T07:15:13.093Z,331,6
35,30,2023-06-26T07:15:13.093Z,93,10
0,6,2023-06-26T07:15:23.093Z,976,1
1,18,2023-06-26T07:15:23.093Z,873,7
3,11,2023-06-26T07:15:23.093Z,160,2
5,17,2023-06-26T07:15:23.093Z,757,3
6,7,2023-06-26T07:15:23.093Z,767,8
10,2,2023-06-26T07:15:23.093Z,944,2
12,7,2023-06-26T07:15:23.093Z,955,8
14,17,2023-06-26T07:15:23.093Z,798,3
17,22,2023-06-26T07:15:23.093Z,190,9
20,35,2023-06-26T07:15:23.093Z,466,4
25,24,2023-06-26T07:15:23.093Z,356,14
27,34,2023-06-26T07:15:23.093Z,591,5
29,27,2023-06-26T07:15:23.093Z,82,11
30,32,2023-06-26T07:15:23.093Z,93,12
32,34,2023-06-26T07:15:23.093Z,772,6
34,0,2023-06-26T07:15:23.093Z,616,7
35,30,2023-06-26T07:15:23.093Z,87,10
3,11,2023-06-26T07:15:33.093Z,810,2
7,3,2023-06-26T07:15:33.093Z,933,1
11,7,2023-06-26T07:15:33.093Z,160,8
14,13,2023-06-26T07:15:33.093Z,632,3
9,14,2023-06-26T07:15:43.093Z,38,13
16,20,2023-06-26T07:15:43.093Z,691,3
24,35,2023-06-26T07:15:43.093Z,214,4
34,18,2023-06-26T07:15:43.093Z,998,7
10,11,2023-06-26T07:15:53.093Z,741,2
20,26,2023-06-26T07:15:33.093Z,800,4
27,31,2023-06-26T07:15:33.093Z,904,5
31,32,2023-06-26T07:15:33.093Z,838,12
1,18,2023-06-26T07:15:43.093Z,63,7
3,5,2023-06-26T07:15:43.093Z,208,2
7,3,2023-06-26T07:15:43.093Z,376,1
14,20,2023-06-26T07:15:43.093Z,199,3
22,28,2023-06-26T07:15:43.093Z,190,6
5,17,2023-06-26T07:15:33.093Z,273,3
10,9,2023-06-26T07:15:33.093Z,844,2
12,7,2023-06-26T07:15:33.093Z,314,8
17,16,2023-06-26T07:15:33.093Z,941,9
12,10,2023-06-26T07:15:43.093Z,835,8
20,26,2023-06-26T07:15:43.093Z,77,4
27,34,2023-06-26T07:15:43.093Z,520,5
6,10,2023-06-26T07:15:53.093Z,976,8
18,13,2023-06-26T07:15:33.093Z,873,3
26,27,2023-06-26T07:15:33.093Z,830,11
30,32,2023-06-26T07:15:33.093Z,87,12
32,34,2023-06-26T07:15:33.093Z,123,6
2,1,2023-06-26T07:15:43.093Z,944,1
6,10,2023-06-26T07:15:43.093Z,741,8
11,7,2023-06-26T07:15:43.093Z,810,8
17,16,2023-06-26T07:15:43.093Z,486,9
32,21,2023-06-26T07:15:43.093Z,93,6
7,1,2023-06-26T07:15:53.093Z,90,1
14,17,2023-06-26T07:15:53.093Z,465,3
16,12,2023-06-26T07:15:53.093Z,548,3
18,4,2023-06-26T07:15:53.093Z,63,3
21,23,2023-06-26T07:15:53.093Z,29,9
31,32,2023-06-26T07:15:53.093Z,470,12
7,1,2023-06-26T07:16:03.093Z,780,1
14,4,2023-06-26T07:16:03.093Z,38,3
18,17,2023-06-26T07:16:03.093Z,998,3
25,24,2023-06-26T07:16:03.093Z,710,14
32,21,2023-06-26T07:16:03.093Z,87,6
5,4,2023-06-26T07:16:13.093Z,390,3
14,17,2023-06-26T07:16:13.093Z,201,3
27,34,2023-06-26T07:16:13.093Z,469,5
34,0,2023-06-26T07:16:13.093Z,66,7
25,15,2023-06-26T07:15:43.093Z,823,14
5,13,2023-06-26T07:15:53.093Z,380,3
12,7,2023-06-26T07:15:53.093Z,946,8
26,27,2023-06-26T07:15:53.093Z,800,11
1,0,2023-06-26T07:16:03.093Z,837,7
10,5,2023-06-26T07:16:03.093Z,835,2
16,20,2023-06-26T07:16:03.093Z,40,3
23,24,2023-06-26T07:16:03.093Z,29,14
29,27,2023-06-26T07:16:03.093Z,190,11
1,18,2023-06-26T07:16:13.093Z,895,7
10,5,2023-06-26T07:16:13.093Z,976,2
20,26,2023-06-26T07:16:13.093Z,324,4
32,34,2023-06-26T07:16:13.093Z,838,6
13,14,2023-06-26T07:16:23.093Z,864,13
2,1,2023-06-26T07:16:23.093Z,933,1
16,4,2023-06-26T07:16:23.093Z,803,3
18,4,2023-06-26T07:16:23.093Z,70,3
21,16,2023-06-26T07:16:23.093Z,908,9
25,15,2023-06-26T07:16:23.093Z,897,14
27,34,2023-06-26T07:16:23.093Z,104,5
30,32,2023-06-26T07:16:23.093Z,466,12
32,34,2023-06-26T07:16:23.093Z,756,6
34,18,2023-06-26T07:16:23.093Z,822,7
7,1,2023-06-26T07:16:33.093Z,907,1
12,7,2023-06-26T07:16:33.093Z,548,8
17,16,2023-06-26T07:16:33.093Z,465,9
19,18,2023-06-26T07:16:33.093Z,597,7
