enter,exit,date,id,location
11,7,2023-09-01T23:24:13.093Z,238,8
15,13,2023-09-01T23:24:13.093Z,418,3
26,27,2023-09-01T23:24:13.093Z,309,11
18,13,2023-09-01T23:24:23.093Z,104,3
25,24,2023-09-01T23:24:23.093Z,641,14
29,27,2023-09-01T23:24:23.093Z,57,11
35,29,2023-09-01T23:24:23.093Z,699,10
13,8,2023-09-01T23:24:33.093Z,119,13
3,11,2023-09-01T23:24:43.093Z,918,2
3,9,2023-09-01T23:24:53.093Z,432,2
6,10,2023-09-01T23:24:53.093Z,701,8
29,27,2023-09-01T23:24:53.093Z,809,11
0,6,2023-09-01T23:23:53.093Z,432,1
22,34,2023-09-01T23:23:53.093Z,763,6
31,32,2023-09-01T23:23:53.093Z,634,12
12,7,2023-09-01T23:24:03.093Z,701,8
27,31,2023-09-01T23:24:03.093Z,140,5
9,8,2023-09-01T23:24:13.093Z,619,13
29,27,2023-09-01T23:24:13.093Z,148,11
13,8,2023-09-01T23:24:23.093Z,627,13
3,5,2023-09-01T23:24:33.093Z,303,2
6,10,2023-09-01T23:23:43.093Z,202,8
2,3,2023-09-01T23:23:53.093Z,303,1
25,24,2023-09-01T23:23:53.093Z,827,14
13,8,2023-09-01T23:24:03.093Z,924,13
3,11,2023-09-01T23:24:13.093Z,257,2
8,5,2023-09-01T23:24:23.093Z,853,2
2,1,2023-09-01T23:24:33.093Z,496,1
18,20,2023-09-01T23:24:33.093Z,492,3
13,8,2023-09-01T23:24:43.093Z,937,13
25,15,2023-09-01T23:24:53.093Z,196,14
35,30,2023-09-01T23:24:53.093Z,412,10
13,8,2023-09-01T23:25:03.093Z,104,13
19,18,2023-09-01T23:25:03.093Z,390,7
7,1,2023-09-01T23:23:43.093Z,748,1
22,34,2023-09-01T23:23:43.093Z,266,6
15,12,2023-09-01T23:23:53.093Z,701,3
27,34,2023-09-01T23:23:53.093Z,71,5
35,29,2023-09-01T23:23:53.093Z,911,10
15,4,2023-09-01T23:24:03.093Z,760,3
7,3,2023-09-01T23:24:13.093Z,432,1
13,8,2023-09-01T23:24:13.093Z,643,13
