enter,exit,date,id,location
14,17,2023-08-30T03:17:23.093Z,214,3
29,27,2023-08-30T03:18:13.093Z,451,11
14,12,2023-08-30T03:18:23.093Z,682,3
25,24,2023-08-30T03:18:23.093Z,187,14
27,34,2023-08-30T03:18:23.093Z,451,5
33,25,2023-08-30T03:18:23.093Z,357,6
3,11,2023-08-30T03:18:33.093Z,237,2
11,7,2023-08-30T03:17:03.093Z,626,8
13,14,2023-08-30T03:17:03.093Z,471,13
17,22,2023-08-30T03:17:23.093Z,674,9
17,23,2023-08-30T03:17:33.093Z,726,9
3,9,2023-08-30T03:17:43.093Z,682,2
14,4,2023-08-30T03:17:43.093Z,539,3
14,20,2023-08-30T03:17:53.093Z,883,3
17,23,2023-08-30T03:17:53.093Z,214,9
23,15,2023-08-30T03:17:53.093Z,726,14
33,25,2023-08-30T03:17:53.093Z,187,6
23,24,2023-08-30T03:18:03.093Z,214,14
11,7,2023-08-30T03:18:13.093Z,539,8
0,3,2023-08-30T03:18:23.093Z,237,1
16,17,2023-08-30T03:17:03.093Z,726,3
27,31,2023-08-30T03:17:03.093Z,788,5
27,31,2023-08-30T03:17:13.093Z,75,5
9,14,2023-08-30T03:17:53.093Z,682,13
7,1,2023-08-30T03:17:23.093Z,626,1
27,31,2023-08-30T03:17:23.093Z,449,5
10,5,2023-08-30T02:49:03.093Z,525,2
10,9,2023-08-30T02:49:23.093Z,894,2
8,5,2023-08-30T02:49:43.093Z,894,2
5,4,2023-08-30T02:49:53.093Z,894,3
27,31,2023-08-30T02:49:53.093Z,401,5
14,4,2023-08-30T02:50:13.093Z,202,3
18,13,2023-08-30T02:48:43.093Z,284,3
6,10,2023-08-30T02:48:53.093Z,894,8
34,18,2023-08-30T02:48:53.093Z,202,7
34,33,2023-08-30T02:49:03.093Z,421,7
5,12,2023-08-30T02:49:23.093Z,525,3
18,13,2023-08-30T02:49:23.093Z,202,3
26,27,2023-08-30T02:49:33.093Z,401,11
13,8,2023-08-30T02:49:43.093Z,284,13
13,14,2023-08-30T02:49:53.093Z,202,13
8,2,2023-08-30T02:50:03.093Z,284,2
4,9,2023-08-30T02:50:23.093Z,202,2
9,8,2023-08-30T02:50:33.093Z,202,13
2,6,2023-08-30T02:50:43.093Z,284,1
12,7,2023-08-30T02:50:43.093Z,687,8
6,7,2023-08-30T02:50:53.093Z,284,8
7,1,2023-08-30T02:50:53.093Z,687,1
8,2,2023-08-30T02:50:53.093Z,202,2
