enter,exit,date,id,location
32,34,2023-06-05T05:53:13.093Z,768,6
0,6,2023-06-05T05:53:23.093Z,470,1
5,17,2023-06-05T05:53:23.093Z,554,3
12,7,2023-06-05T05:53:23.093Z,292,8
20,26,2023-06-05T05:53:23.093Z,875,4
22,34,2023-06-05T05:53:23.093Z,160,6
24,35,2023-06-05T05:53:23.093Z,254,4
27,31,2023-06-05T05:53:23.093Z,866,5
0,3,2023-06-05T05:53:33.093Z,446,1
7,6,2023-06-05T05:53:33.093Z,835,1
14,19,2023-06-05T05:53:33.093Z,663,3
21,16,2023-06-05T05:53:33.093Z,712,9
27,34,2023-06-05T05:53:33.093Z,129,5
7,3,2023-06-05T05:53:43.093Z,586,1
18,20,2023-06-05T05:53:43.093Z,678,3
21,23,2023-06-05T05:53:43.093Z,773,9
24,35,2023-06-05T05:53:43.093Z,941,4
0,6,2023-06-05T05:53:53.093Z,8,1
14,17,2023-06-05T05:53:53.093Z,338,3
21,16,2023-06-05T05:53:53.093Z,503,9
34,0,2023-06-05T05:53:53.093Z,142,7
11,10,2023-06-05T05:54:03.093Z,626,8
20,26,2023-06-05T05:54:03.093Z,956,4
31,32,2023-06-05T05:54:03.093Z,797,12
6,10,2023-06-05T05:54:13.093Z,835,8
12,10,2023-06-05T05:54:13.093Z,687,8
19,18,2023-06-05T05:54:13.093Z,664,7
30,32,2023-06-05T05:54:13.093Z,493,12
1,0,2023-06-05T05:54:23.093Z,380,7
19,18,2023-06-05T05:54:23.093Z,800,7
25,15,2023-06-05T05:53:43.093Z,37,14
13,14,2023-06-05T05:53:53.093Z,73,13
22,28,2023-06-05T05:53:53.093Z,20,6
28,30,2023-06-05T05:53:53.093Z,286,10
7,6,2023-06-05T05:54:03.093Z,846,1
24,26,2023-06-05T05:54:03.093Z,773,4
35,30,2023-06-05T05:54:03.093Z,493,10
4,2,2023-06-05T05:54:13.093Z,395,2
11,10,2023-06-05T05:54:13.093Z,586,8
22,34,2023-06-05T05:54:13.093Z,986,6
33,28,2023-06-05T05:54:13.093Z,970,6
10,9,2023-06-05T05:54:23.093Z,517,2
26,27,2023-06-05T05:53:23.093Z,561,11
34,33,2023-06-05T05:53:23.093Z,970,7
5,17,2023-06-05T05:53:33.093Z,558,3
12,7,2023-06-05T05:53:33.093Z,726,8
20,35,2023-06-05T05:53:33.093Z,789,4
25,15,2023-06-05T05:53:33.093Z,635,14
5,4,2023-06-05T05:53:43.093Z,395,3
15,17,2023-06-05T05:53:43.093Z,290,3
20,26,2023-06-05T05:53:43.093Z,190,4
22,28,2023-06-05T05:53:43.093Z,286,6
35,29,2023-06-05T05:53:43.093Z,31,10
3,9,2023-06-05T05:53:53.093Z,446,2
17,22,2023-06-05T05:53:53.093Z,201,9
25,15,2023-06-05T05:53:53.093Z,149,14
3,11,2023-06-05T05:54:03.093Z,586,2
12,10,2023-06-05T05:54:03.093Z,517,8
28,29,2023-06-05T05:54:03.093Z,20,10
33,25,2023-06-05T05:54:03.093Z,253,6
7,6,2023-06-05T05:54:13.093Z,292,1
17,16,2023-06-05T05:54:13.093Z,554,9
29,27,2023-06-05T05:54:13.093Z,20,11
35,29,2023-06-05T05:54:13.093Z,189,10
12,7,2023-06-05T05:54:23.093Z,264,8
35,29,2023-06-05T05:54:23.093Z,254,10
6,10,2023-06-05T05:53:53.093Z,470,8
20,35,2023-06-05T05:53:53.093Z,88,4
23,24,2023-06-05T05:53:53.093Z,773,14
31,32,2023-06-05T05:53:53.093Z,415,12
9,8,2023-06-05T05:54:03.093Z,446,13
29,27,2023-06-05T05:54:03.093Z,31,11
1,0,2023-06-05T05:54:13.093Z,124,7
10,5,2023-06-05T05:54:13.093Z,626,2
20,26,2023-06-05T05:54:13.093Z,678,4
31,32,2023-06-05T05:54:13.093Z,984,12
6,7,2023-06-05T05:54:23.093Z,8,8
22,34,2023-06-05T05:54:23.093Z,441,6
25,24,2023-06-05T05:54:23.093Z,253,14
26,27,2023-06-05T05:54:23.093Z,875,11
2,6,2023-06-05T05:54:33.093Z,395,1
7,1,2023-06-05T05:54:33.093Z,726,1
10,5,2023-06-05T05:54:33.093Z,835,2
17,16,2023-06-05T05:54:33.093Z,558,9
22,21,2023-06-05T05:54:33.093Z,422,6
26,27,2023-06-05T05:54:33.093Z,190,11
29,27,2023-06-05T05:54:33.093Z,254,11
31,32,2023-06-05T05:54:33.093Z,351,12
34,33,2023-06-05T05:54:33.093Z,397,7
1,18,2023-06-05T05:54:43.093Z,235,7
10,9,2023-06-05T05:54:43.093Z,586,2
14,19,2023-06-05T05:54:43.093Z,219,3
26,27,2023-06-05T05:54:43.093Z,956,11
29,27,2023-06-05T05:54:43.093Z,970,11
1,18,2023-06-05T05:54:53.093Z,759,7
10,2,2023-06-05T05:54:53.093Z,687,2
17,16,2023-06-05T05:54:53.093Z,290,9
22,28,2023-06-05T05:54:53.093Z,605,6
28,29,2023-06-05T05:54:53.093Z,333,10
34,18,2023-06-05T05:54:53.093Z,772,7
1,0,2023-06-05T05:55:03.093Z,511,7
5,13,2023-06-05T05:55:03.093Z,835,3
9,14,2023-06-05T05:55:03.093Z,664,13
17,16,2023-06-05T05:55:03.093Z,338,9
21,23,2023-06-05T05:55:03.093Z,422,9
28,29,2023-06-05T05:55:03.093Z,605,10
30,32,2023-06-05T05:55:03.093Z,941,12
34,18,2023-06-05T05:55:03.093Z,21,7
5,17,2023-06-05T05:55:13.093Z,135,3
10,5,2023-06-05T05:55:13.093Z,531,2
17,23,2023-06-05T05:55:13.093Z,626,9
20,26,2023-06-05T05:55:13.093Z,517,4
27,31,2023-06-05T05:55:13.093Z,31,5
32,34,2023-06-05T05:55:13.093Z,989,6
0,3,2023-06-05T05:55:23.093Z,142,1
7,3,2023-06-05T05:55:23.093Z,264,1
15,13,2023-06-05T05:55:23.093Z,635,3
17,16,2023-06-05T05:55:23.093Z,73,9
23,24,2023-06-05T05:55:23.093Z,626,14
1,18,2023-06-05T05:54:33.093Z,411,7
5,17,2023-06-05T05:54:33.093Z,626,3
9,14,2023-06-05T05:54:33.093Z,517,13
14,17,2023-06-05T05:54:33.093Z,73,3
18,4,2023-06-05T05:54:33.093Z,664,3
24,35,2023-06-05T05:54:33.093Z,253,4
28,29,2023-06-05T05:54:33.093Z,970,10
30,32,2023-06-05T05:54:33.093Z,989,12
32,34,2023-06-05T05:54:33.093Z,415,6
35,29,2023-06-05T05:54:33.093Z,789,10
6,10,2023-06-05T05:54:43.093Z,846,8
12,10,2023-06-05T05:54:43.093Z,531,8
19,18,2023-06-05T05:54:43.093Z,465,7
28,29,2023-06-05T05:54:43.093Z,126,10
31,32,2023-06-05T05:54:43.093Z,327,12
4,9,2023-06-05T05:54:53.093Z,664,2
14,20,2023-06-05T05:54:53.093Z,517,3
18,17,2023-06-05T05:54:53.093Z,800,3
27,31,2023-06-05T05:54:53.093Z,561,5
32,34,2023-06-05T05:54:53.093Z,493,6
35,30,2023-06-05T05:54:53.093Z,941,10
2,1,2023-06-05T05:55:03.093Z,687,1
6,10,2023-06-05T05:55:03.093Z,292,8
10,9,2023-06-05T05:55:03.093Z,846,2
18,17,2023-06-05T05:55:03.093Z,411,3
22,21,2023-06-05T05:55:03.093Z,201,6
29,27,2023-06-05T05:55:03.093Z,126,11
32,34,2023-06-05T05:55:03.093Z,984,6
1,0,2023-06-05T05:55:13.093Z,792,7
7,3,2023-06-05T05:55:13.093Z,8,1
16,4,2023-06-05T05:55:13.093Z,419,3
18,12,2023-06-05T05:55:13.093Z,235,3
26,27,2023-06-05T05:55:13.093Z,867,11
29,27,2023-06-05T05:55:13.093Z,333,11
35,29,2023-06-05T05:55:13.093Z,307,10
1,0,2023-06-05T05:55:23.093Z,241,7
14,12,2023-06-05T05:55:23.093Z,664,3
16,12,2023-06-05T05:55:23.093Z,712,3
18,20,2023-06-05T05:55:23.093Z,465,3
26,27,2023-06-05T05:55:23.093Z,517,11
27,34,2023-06-05T05:55:23.093Z,537,5
29,27,2023-06-05T05:55:23.093Z,605,11
32,34,2023-06-05T05:55:23.093Z,351,6
33,21,2023-06-05T05:55:23.093Z,397,6
3,5,2023-06-05T05:55:33.093Z,8,2
4,9,2023-06-05T05:55:33.093Z,419,2
5,13,2023-06-05T05:55:33.093Z,531,3
9,8,2023-06-05T05:55:33.093Z,658,13
10,2,2023-06-05T05:55:33.093Z,292,2
18,12,2023-06-05T05:55:33.093Z,759,3
29,27,2023-06-05T05:55:33.093Z,307,11
