enter,exit,date,id,location
6,10,2023-07-28T16:54:23.093Z,933,8
21,16,2023-07-28T16:54:23.093Z,26,9
4,2,2023-07-28T16:54:33.093Z,846,2
10,5,2023-07-28T16:54:23.093Z,654,2
20,26,2023-07-28T16:54:23.093Z,790,4
14,17,2023-07-28T16:52:53.093Z,347,3
22,21,2023-07-28T16:52:53.093Z,683,6
4,2,2023-07-28T16:53:03.093Z,933,2
20,35,2023-07-28T16:53:03.093Z,304,4
6,10,2023-07-28T16:53:53.093Z,533,8
0,3,2023-07-28T16:54:03.093Z,473,1
25,24,2023-07-28T16:52:43.093Z,114,14
32,34,2023-07-28T16:52:43.093Z,295,6
9,14,2023-07-28T16:53:03.093Z,405,13
35,30,2023-07-28T16:53:43.093Z,206,10
27,34,2023-07-28T16:53:53.093Z,2,5
9,14,2023-07-28T16:54:03.093Z,458,13
5,17,2023-07-28T16:53:43.093Z,627,3
7,1,2023-07-28T16:53:43.093Z,897,1
12,7,2023-07-28T16:53:43.093Z,556,8
18,17,2023-07-28T16:53:43.093Z,730,3
7,1,2023-07-28T16:52:53.093Z,920,1
26,27,2023-07-28T16:52:53.093Z,977,11
32,28,2023-07-28T16:52:53.093Z,126,6
14,19,2023-07-28T16:53:03.093Z,64,3
2,3,2023-07-28T16:53:53.093Z,704,1
18,13,2023-07-28T16:53:53.093Z,224,3
2,1,2023-07-28T16:54:03.093Z,738,1
33,25,2023-07-28T16:54:03.093Z,111,6
2,1,2023-07-28T16:54:13.093Z,675,1
21,16,2023-07-28T16:53:33.093Z,688,9
3,9,2023-07-28T16:53:43.093Z,238,2
0,3,2023-07-28T16:53:53.093Z,976,1
1,0,2023-07-28T16:54:03.093Z,887,7
14,12,2023-07-28T16:54:03.093Z,86,3
34,33,2023-07-28T16:54:03.093Z,464,7
18,17,2023-07-28T16:54:13.093Z,216,3
34,18,2023-07-28T16:54:13.093Z,184,7
3,11,2023-07-28T16:54:13.093Z,704,2
7,3,2023-07-28T16:54:13.093Z,246,1
12,7,2023-07-28T16:54:13.093Z,480,8
15,4,2023-07-28T16:54:13.093Z,118,3
8,2,2023-07-28T16:54:13.093Z,562,2
1,33,2023-07-28T16:53:43.093Z,441,7
14,19,2023-07-28T16:53:43.093Z,230,3
19,18,2023-07-28T16:53:43.093Z,216,7
22,34,2023-07-28T16:53:53.093Z,479,6
5,17,2023-07-28T16:54:03.093Z,522,3
18,4,2023-07-28T16:54:03.093Z,846,3
22,21,2023-07-28T16:54:03.093Z,26,6
13,8,2023-07-28T16:54:13.093Z,596,13
