enter,exit,date,id,location
0,3,2023-07-15T18:15:13.093Z,405,1
17,22,2023-07-15T18:15:13.093Z,724,9
6,7,2023-07-15T18:15:23.093Z,830,8
31,32,2023-07-15T18:15:23.093Z,513,12
7,3,2023-07-15T18:15:33.093Z,830,1
24,26,2023-07-15T18:15:33.093Z,865,4
33,25,2023-07-15T18:15:33.093Z,694,6
27,31,2023-07-15T18:15:43.093Z,907,5
33,25,2023-07-15T18:15:43.093Z,851,6
8,2,2023-07-15T18:15:53.093Z,297,2
25,15,2023-07-15T18:15:53.093Z,694,14
14,19,2023-07-15T18:16:03.093Z,631,3
1,33,2023-07-15T18:15:03.093Z,851,7
17,16,2023-07-15T18:15:03.093Z,704,9
34,33,2023-07-15T18:15:03.093Z,910,7
7,1,2023-07-15T18:15:13.093Z,214,1
3,5,2023-07-15T18:15:23.093Z,405,2
27,31,2023-07-15T18:15:23.093Z,126,5
5,13,2023-07-15T18:15:33.093Z,124,3
20,35,2023-07-15T18:15:33.093Z,715,4
31,32,2023-07-15T18:15:33.093Z,265,12
21,23,2023-07-15T18:15:43.093Z,408,9
32,34,2023-07-15T18:15:43.093Z,81,6
5,20,2023-07-15T18:15:53.093Z,810,3
27,31,2023-07-15T18:16:03.093Z,640,5
16,20,2023-07-15T18:16:13.093Z,425,3
32,34,2023-07-15T18:16:13.093Z,958,6
17,22,2023-07-15T18:16:23.093Z,339,9
28,30,2023-07-15T18:16:23.093Z,24,10
34,33,2023-07-15T18:16:23.093Z,171,7
16,20,2023-07-15T18:16:33.093Z,704,3
31,32,2023-07-15T18:16:33.093Z,640,12
27,34,2023-07-15T18:15:53.093Z,744,5
9,14,2023-07-15T18:16:03.093Z,830,13
26,27,2023-07-15T18:16:03.093Z,735,11
5,4,2023-07-15T18:16:13.093Z,550,3
29,27,2023-07-15T18:16:13.093Z,539,11
20,26,2023-07-15T18:16:23.093Z,917,4
29,27,2023-07-15T18:16:23.093Z,920,11
35,30,2023-07-15T18:16:23.093Z,715,10
20,35,2023-07-15T18:16:33.093Z,931,4
13,14,2023-07-15T18:15:53.093Z,124,13
25,15,2023-07-15T18:16:03.093Z,851,14
29,27,2023-07-15T18:16:03.093Z,278,11
27,34,2023-07-15T18:16:13.093Z,524,5
0,6,2023-07-15T18:16:23.093Z,963,1
23,15,2023-07-15T18:16:23.093Z,713,14
31,32,2023-07-15T18:16:23.093Z,907,12
14,19,2023-07-15T18:16:33.093Z,124,3
27,34,2023-07-15T18:16:33.093Z,398,5
20,26,2023-07-15T18:15:53.093Z,530,4
2,1,2023-07-15T18:16:03.093Z,297,1
20,26,2023-07-15T18:16:03.093Z,263,4
28,29,2023-07-15T18:16:03.093Z,920,10
26,27,2023-07-15T18:16:13.093Z,877,11
15,13,2023-07-15T18:16:23.093Z,694,3
27,31,2023-07-15T18:16:23.093Z,5,5
32,21,2023-07-15T18:16:23.093Z,551,6
15,12,2023-07-15T18:16:33.093Z,851,3
30,32,2023-07-15T18:16:33.093Z,24,12
4,11,2023-07-15T18:16:43.093Z,550,2
14,17,2023-07-15T18:16:43.093Z,830,3
20,26,2023-07-15T18:16:43.093Z,204,4
26,27,2023-07-15T18:16:43.093Z,689,11
33,28,2023-07-15T18:16:43.093Z,910,6
20,35,2023-07-15T18:16:53.093Z,226,4
28,30,2023-07-15T18:16:53.093Z,910,10
32,25,2023-07-15T18:16:53.093Z,273,6
35,30,2023-07-15T18:16:53.093Z,931,10
14,17,2023-07-15T18:17:03.093Z,694,3
20,35,2023-07-15T18:17:03.093Z,485,4
27,31,2023-07-15T18:17:03.093Z,945,5
30,32,2023-07-15T18:17:03.093Z,910,12
34,0,2023-07-15T18:17:03.093Z,733,7
1,18,2023-07-15T18:17:13.093Z,240,7
25,15,2023-07-15T18:17:13.093Z,273,14
27,31,2023-07-15T18:17:13.093Z,492,5
34,0,2023-07-15T18:17:13.093Z,908,7
7,6,2023-07-15T18:17:23.093Z,325,1
20,35,2023-07-15T18:17:23.093Z,223,4
26,27,2023-07-15T18:17:23.093Z,288,11
30,32,2023-07-15T18:17:23.093Z,931,12
32,25,2023-07-15T18:17:23.093Z,265,6
16,12,2023-07-15T18:17:33.093Z,830,3
25,15,2023-07-15T18:17:33.093Z,265,14
31,32,2023-07-15T18:17:33.093Z,945,12
4,5,2023-07-15T18:17:43.093Z,558,2
10,11,2023-07-15T18:17:43.093Z,227,2
20,35,2023-07-15T18:17:43.093Z,13,4
31,32,2023-07-15T18:17:43.093Z,492,12
34,33,2023-07-15T18:17:43.093Z,344,7
6,10,2023-07-15T18:17:53.093Z,325,8
13,14,2023-07-15T18:16:43.093Z,694,13
19,0,2023-07-15T18:16:43.093Z,651,7
22,34,2023-07-15T18:16:43.093Z,785,6
31,32,2023-07-15T18:16:43.093Z,5,12
1,0,2023-07-15T18:16:53.093Z,319,7
27,31,2023-07-15T18:16:53.093Z,774,5
30,32,2023-07-15T18:16:53.093Z,715,12
33,28,2023-07-15T18:16:53.093Z,171,6
0,6,2023-07-15T18:17:03.093Z,50,1
17,16,2023-07-15T18:17:03.093Z,830,9
22,34,2023-07-15T18:17:03.093Z,339,6
28,30,2023-07-15T18:17:03.093Z,171,10
32,34,2023-07-15T18:17:03.093Z,513,6
35,29,2023-07-15T18:17:03.093Z,226,10
