enter,exit,date,id,location
20,35,2023-09-01T02:54:13.093Z,606,4
3,11,2023-09-01T02:54:23.093Z,44,2
12,10,2023-09-01T02:54:23.093Z,540,8
20,26,2023-09-01T02:54:23.093Z,727,4
35,29,2023-09-01T02:54:23.093Z,606,10
3,9,2023-09-01T02:54:33.093Z,542,2
13,8,2023-09-01T02:54:33.093Z,216,13
34,18,2023-09-01T02:54:33.093Z,537,7
8,5,2023-09-01T02:54:43.093Z,216,2
9,14,2023-09-01T02:54:43.093Z,542,13
10,5,2023-09-01T02:54:43.093Z,540,2
11,10,2023-09-01T02:54:43.093Z,44,8
16,20,2023-09-01T02:54:43.093Z,679,3
22,34,2023-09-01T02:54:43.093Z,205,6
29,27,2023-09-01T02:54:43.093Z,606,11
5,17,2023-09-01T02:54:53.093Z,216,3
10,11,2023-09-01T02:54:53.093Z,962,2
16,20,2023-09-01T02:54:53.093Z,503,3
21,16,2023-09-01T02:54:53.093Z,140,9
27,31,2023-09-01T02:54:53.093Z,555,5
10,5,2023-09-01T02:55:03.093Z,44,2
11,7,2023-09-01T02:55:03.093Z,962,8
14,20,2023-09-01T02:55:03.093Z,542,3
18,20,2023-09-01T02:55:03.093Z,537,3
26,27,2023-09-01T02:55:03.093Z,883,11
27,34,2023-09-01T02:55:03.093Z,404,5
5,20,2023-09-01T02:55:13.093Z,540,3
9,14,2023-09-01T02:55:13.093Z,279,13
12,10,2023-09-01T02:55:13.093Z,272,8
16,12,2023-09-01T02:55:13.093Z,140,3
17,23,2023-09-01T02:55:13.093Z,216,9
20,35,2023-09-01T02:55:13.093Z,679,4
26,27,2023-09-01T02:55:13.093Z,727,11
27,31,2023-09-01T02:55:13.093Z,606,5
7,1,2023-09-01T02:55:23.093Z,962,1
10,2,2023-09-01T02:55:23.093Z,272,2
12,7,2023-09-01T02:55:33.093Z,140,8
20,26,2023-09-01T02:55:33.093Z,503,4
23,15,2023-09-01T02:55:33.093Z,911,14
27,34,2023-09-01T02:55:33.093Z,883,5
31,32,2023-09-01T02:55:33.093Z,555,12
2,3,2023-09-01T02:55:43.093Z,272,1
7,1,2023-09-01T02:55:43.093Z,140,1
15,17,2023-09-01T02:55:43.093Z,998,3
20,26,2023-09-01T02:55:43.093Z,542,4
27,31,2023-09-01T02:55:43.093Z,727,5
31,32,2023-09-01T02:55:43.093Z,606,12
32,21,2023-09-01T02:55:43.093Z,555,6
3,9,2023-09-01T02:55:53.093Z,272,2
11,10,2023-09-01T02:55:53.093Z,628,8
12,7,2023-09-01T02:55:53.093Z,583,8
14,20,2023-09-01T02:55:53.093Z,279,3
15,4,2023-09-01T02:55:53.093Z,423,3
20,35,2023-09-01T02:55:53.093Z,537,4
26,27,2023-09-01T02:55:53.093Z,503,11
35,29,2023-09-01T02:55:53.093Z,679,10
9,8,2023-09-01T02:56:03.093Z,272,13
10,5,2023-09-01T02:56:03.093Z,628,2
15,4,2023-09-01T02:56:03.093Z,521,3
29,27,2023-09-01T02:56:03.093Z,679,11
31,32,2023-09-01T02:56:03.093Z,600,12
32,21,2023-09-01T02:56:03.093Z,606,6
7,1,2023-09-01T02:56:13.093Z,583,1
8,5,2023-09-01T02:56:13.093Z,272,2
15,20,2023-09-01T02:56:13.093Z,911,3
17,16,2023-09-01T02:56:13.093Z,998,9
20,26,2023-09-01T02:56:13.093Z,540,4
1,18,2023-09-01T02:56:23.093Z,753,7
4,5,2023-09-01T02:56:23.093Z,423,2
7,1,2023-09-01T02:56:23.093Z,284,1
32,34,2023-09-01T02:56:23.093Z,600,6
3,2,2023-09-01T02:56:43.093Z,745,2
5,19,2023-09-01T02:56:43.093Z,628,3
29,27,2023-09-01T02:56:43.093Z,537,11
9,14,2023-09-01T02:57:03.093Z,217,13
30,32,2023-09-01T02:57:03.093Z,4,12
32,34,2023-09-01T02:57:13.093Z,204,6
22,34,2023-09-01T02:57:23.093Z,606,6
0,6,2023-09-01T02:57:33.093Z,92,1
8,11,2023-09-01T02:57:33.093Z,753,2
34,33,2023-09-01T02:57:33.093Z,563,7
34,33,2023-09-01T02:57:43.093Z,281,7
17,16,2023-09-01T02:57:53.093Z,44,9
27,34,2023-09-01T02:56:23.093Z,503,5
26,27,2023-09-01T02:56:23.093Z,540,11
20,26,2023-09-01T02:56:33.093Z,279,4
10,9,2023-09-01T02:56:43.093Z,217,2
35,30,2023-09-01T02:56:43.093Z,204,10
2,6,2023-09-01T02:56:53.093Z,521,1
31,32,2023-09-01T02:56:53.093Z,727,12
27,34,2023-09-01T02:57:03.093Z,679,5
5,17,2023-09-01T02:57:13.093Z,272,3
22,34,2023-09-01T02:57:13.093Z,555,6
0,3,2023-09-01T02:57:23.093Z,311,1
32,34,2023-09-01T02:57:23.093Z,727,6
7,1,2023-09-01T02:57:33.093Z,521,1
32,34,2023-09-01T02:57:33.093Z,4,6
11,7,2023-09-01T02:57:43.093Z,753,8
3,11,2023-09-01T02:57:53.093Z,311,2
32,28,2023-09-01T02:57:53.093Z,540,6
4,2,2023-09-01T02:56:33.093Z,521,2
29,27,2023-09-01T02:56:33.093Z,991,11
16,20,2023-09-01T02:56:43.093Z,998,3
21,22,2023-09-01T02:56:43.093Z,555,9
21,22,2023-09-01T02:56:53.093Z,606,9
1,0,2023-09-01T02:57:03.093Z,92,7
3,5,2023-09-01T02:57:13.093Z,402,2
27,31,2023-09-01T02:57:13.093Z,540,5
5,12,2023-09-01T02:57:23.093Z,423,3
27,34,2023-09-01T02:57:23.093Z,991,5
14,20,2023-09-01T02:57:33.093Z,217,3
31,32,2023-09-01T02:57:43.093Z,540,12
5,17,2023-09-01T02:57:53.093Z,402,3
1,0,2023-09-01T02:56:33.093Z,311,7
5,17,2023-09-01T02:56:33.093Z,44,3
35,29,2023-09-01T02:56:33.093Z,537,10
20,26,2023-09-01T02:56:43.093Z,911,4
18,13,2023-09-01T02:56:53.093Z,753,3
30,32,2023-09-01T02:56:53.093Z,204,12
2,1,2023-09-01T02:57:03.093Z,745,1
6,7,2023-09-01T02:57:13.093Z,521,8
34,0,2023-09-01T02:57:13.093Z,501,7
13,8,2023-09-01T02:57:23.093Z,753,13
1,18,2023-09-01T02:57:33.093Z,108,7
26,27,2023-09-01T02:57:43.093Z,279,11
32,34,2023-09-01T02:57:43.093Z,31,6
12,7,2023-09-01T02:57:53.093Z,423,8
7,3,2023-09-01T02:58:03.093Z,753,1
33,21,2023-09-01T02:58:03.093Z,807,6
34,33,2023-09-01T02:58:03.093Z,286,7
33,28,2023-09-01T02:58:13.093Z,892,6
11,10,2023-09-01T02:58:03.093Z,311,8
26,27,2023-09-01T02:58:03.093Z,911,11
27,34,2023-09-01T02:58:03.093Z,463,5
1,33,2023-09-01T02:58:13.093Z,721,7
34,33,2023-09-01T02:58:13.093Z,299,7
33,21,2023-09-01T02:58:23.093Z,917,6
33,21,2023-09-01T02:58:33.093Z,664,6
7,1,2023-09-01T02:58:23.093Z,423,1
20,35,2023-09-01T02:58:33.093Z,217,4
3,9,2023-09-01T02:58:43.093Z,753,2
6,10,2023-09-01T02:58:43.093Z,501,8
34,33,2023-09-01T02:58:43.093Z,869,7
27,31,2023-09-01T02:59:03.093Z,279,5
0,3,2023-09-01T02:59:13.093Z,384,1
29,27,2023-09-01T02:59:13.093Z,217,11
29,27,2023-09-01T02:59:23.093Z,809,11
2,3,2023-09-01T02:59:33.093Z,501,1
0,6,2023-09-01T02:58:13.093Z,501,1
20,35,2023-09-01T02:58:23.093Z,998,4
35,30,2023-09-01T02:58:33.093Z,998,10
9,14,2023-09-01T02:58:53.093Z,753,13
23,15,2023-09-01T02:58:53.093Z,917,14
17,16,2023-09-01T02:58:43.093Z,402,9
30,32,2023-09-01T02:58:53.093Z,998,12
35,29,2023-09-01T02:59:03.093Z,217,10
8,2,2023-09-01T02:59:13.093Z,501,2
33,21,2023-09-01T02:59:13.093Z,563,6
34,18,2023-09-01T02:59:23.093Z,497,7
33,21,2023-09-01T02:59:33.093Z,286,6
17,16,2023-09-01T02:58:13.093Z,272,9
21,16,2023-09-01T02:58:33.093Z,807,9
21,23,2023-09-01T02:58:43.093Z,917,9
10,9,2023-09-01T02:58:53.093Z,501,2
9,8,2023-09-01T02:59:03.093Z,501,13
34,0,2023-09-01T02:59:03.093Z,828,7
15,4,2023-09-01T02:59:13.093Z,917,3
32,34,2023-09-01T02:59:13.093Z,998,6
21,16,2023-09-01T02:59:23.093Z,664,9
0,6,2023-09-01T02:59:33.093Z,828,1
34,0,2023-09-01T02:58:53.093Z,384,7
18,4,2023-09-01T02:59:03.093Z,108,3
1,33,2023-09-01T02:59:13.093Z,521,7
27,34,2023-09-01T02:59:13.093Z,911,5
3,5,2023-09-01T02:59:23.093Z,384,2
33,28,2023-09-01T02:59:23.093Z,281,6
28,30,2023-09-01T02:59:33.093Z,281,10
5,13,2023-09-01T02:59:43.093Z,384,3
6,10,2023-09-01T02:59:43.093Z,828,8
10,2,2023-09-01T02:59:53.093Z,828,2
3,5,2023-09-01T03:00:03.093Z,501,2
14,20,2023-09-01T03:00:03.093Z,111,3
16,20,2023-09-01T03:00:13.093Z,44,3
10,2,2023-09-01T03:00:23.093Z,108,2
16,17,2023-09-01T03:00:33.093Z,807,3
35,30,2023-09-01T03:00:33.093Z,111,10
5,13,2023-09-01T03:00:43.093Z,828,3
8,9,2023-09-01T03:00:53.093Z,497,2
16,17,2023-09-01T03:00:53.093Z,664,3
32,34,2023-09-01T03:00:53.093Z,111,6
6,10,2023-09-01T03:01:03.093Z,917,8
18,13,2023-09-01T03:00:03.093Z,497,3
6,10,2023-09-01T03:01:13.093Z,33,8
17,23,2023-09-01T03:01:13.093Z,664,9
27,34,2023-09-01T03:01:13.093Z,217,5
11,10,2023-09-01T03:00:13.093Z,108,8
23,15,2023-09-01T03:00:13.093Z,216,14
34,0,2023-09-01T03:01:23.093Z,909,7
20,35,2023-09-01T03:00:23.093Z,111,4
21,16,2023-09-01T03:00:33.093Z,279,9
31,32,2023-09-01T02:59:43.093Z,279,12
32,21,2023-09-01T02:59:53.093Z,279,6
2,3,2023-09-01T03:00:13.093Z,828,1
21,16,2023-09-01T03:00:13.093Z,286,9
4,11,2023-09-01T03:00:23.093Z,917,2
34,33,2023-09-01T03:00:33.093Z,626,7
16,4,2023-09-01T03:00:43.093Z,402,3
4,11,2023-09-01T03:00:03.093Z,108,2
21,22,2023-09-01T03:00:03.093Z,563,9
3,5,2023-09-01T03:00:23.093Z,828,2
16,4,2023-09-01T03:00:23.093Z,272,3
11,7,2023-09-01T03:00:33.093Z,917,8
7,6,2023-09-01T03:00:43.093Z,917,1
15,4,2023-09-01T03:00:43.093Z,216,3
34,18,2023-09-01T03:00:43.093Z,614,7
17,22,2023-09-01T03:00:53.093Z,807,9
20,35,2023-09-01T03:00:53.093Z,44,4
28,29,2023-09-01T03:01:03.093Z,563,10
8,11,2023-09-01T03:01:13.093Z,828,2
10,5,2023-09-01T03:01:13.093Z,917,2
34,33,2023-09-01T03:01:13.093Z,682,7
4,9,2023-09-01T03:01:23.093Z,402,2
27,31,2023-09-01T03:01:23.093Z,809,5
22,28,2023-09-01T03:00:33.093Z,563,6
13,8,2023-09-01T03:00:43.093Z,497,13
30,32,2023-09-01T03:00:43.093Z,111,12
7,6,2023-09-01T03:00:53.093Z,33,1
19,18,2023-09-01T03:00:53.093Z,493,7
13,8,2023-09-01T03:01:03.093Z,828,13
4,5,2023-09-01T03:01:13.093Z,216,2
9,14,2023-09-01T03:01:13.093Z,497,13
29,27,2023-09-01T03:01:13.093Z,563,11
1,0,2023-09-01T03:01:23.093Z,483,7
5,13,2023-09-01T03:01:23.093Z,216,3
35,30,2023-09-01T03:01:23.093Z,44,10
1,0,2023-09-01T03:01:33.093Z,284,7
5,13,2023-09-01T03:01:33.093Z,917,3
7,1,2023-09-01T03:01:33.093Z,657,1
9,14,2023-09-01T03:01:33.093Z,402,13
14,17,2023-09-01T03:01:33.093Z,497,3
16,4,2023-09-01T03:01:33.093Z,286,3
27,34,2023-09-01T03:01:33.093Z,537,5
13,14,2023-09-01T03:01:43.093Z,216,13
27,31,2023-09-01T03:01:43.093Z,563,5
2,1,2023-09-01T03:01:53.093Z,33,1
32,34,2023-09-01T03:01:53.093Z,455,6
15,13,2023-09-01T03:02:03.093Z,664,3
33,28,2023-09-01T03:02:03.093Z,721,6
4,2,2023-09-01T03:02:13.093Z,286,2
33,25,2023-09-01T03:02:13.093Z,299,6
4,5,2023-09-01T03:02:23.093Z,279,2
17,22,2023-09-01T03:02:23.093Z,497,9
33,25,2023-09-01T03:02:23.093Z,869,6
2,3,2023-09-01T03:02:33.093Z,286,1
10,2,2023-09-01T03:01:33.093Z,33,2
23,15,2023-09-01T03:01:33.093Z,664,14
34,33,2023-09-01T03:01:33.093Z,974,7
16,4,2023-09-01T03:01:43.093Z,279,3
30,32,2023-09-01T03:01:43.093Z,455,12
31,32,2023-09-01T03:01:53.093Z,809,12
2,1,2023-09-01T03:02:03.093Z,177,1
32,34,2023-09-01T03:02:03.093Z,809,6
34,18,2023-09-01T03:02:03.093Z,63,7
18,12,2023-09-01T03:02:13.093Z,614,3
34,18,2023-09-01T03:02:13.093Z,595,7
14,13,2023-09-01T03:02:23.093Z,402,3
18,12,2023-09-01T03:02:23.093Z,493,3
34,33,2023-09-01T03:02:23.093Z,358,7
13,8,2023-09-01T03:02:33.093Z,664,13
17,22,2023-09-01T03:02:33.093Z,479,9
28,30,2023-09-01T03:02:33.093Z,721,10
34,18,2023-09-01T03:02:33.093Z,188,7
8,11,2023-09-01T03:02:43.093Z,664,2
28,30,2023-09-01T03:02:43.093Z,521,10
2,1,2023-09-01T03:02:53.093Z,610,1
8,11,2023-09-01T03:02:53.093Z,471,2
10,11,2023-09-01T03:03:03.093Z,614,2
11,7,2023-09-01T03:02:53.093Z,286,8
29,27,2023-09-01T03:02:53.093Z,451,11
12,10,2023-09-01T03:03:03.093Z,493,8
4,2,2023-09-01T03:02:33.093Z,610,2
14,19,2023-09-01T03:02:33.093Z,216,3
18,4,2023-09-01T03:02:33.093Z,63,3
33,28,2023-09-01T03:02:33.093Z,521,6
3,11,2023-09-01T03:02:43.093Z,286,2
18,17,2023-09-01T03:02:43.093Z,595,3
