enter,exit,date,id,location
23,24,2023-07-30T13:35:13.093Z,785,14
26,27,2023-07-30T13:35:13.093Z,167,11
29,27,2023-07-30T13:35:13.093Z,258,11
6,10,2023-07-30T13:35:23.093Z,504,8
18,12,2023-07-30T13:35:23.093Z,585,3
26,27,2023-07-30T13:35:23.093Z,623,11
29,27,2023-07-30T13:35:23.093Z,161,11
33,28,2023-07-30T13:35:23.093Z,82,6
35,29,2023-07-30T13:35:23.093Z,113,10
5,4,2023-07-30T13:35:33.093Z,202,3
7,1,2023-07-30T13:35:33.093Z,877,1
10,11,2023-07-30T13:35:33.093Z,504,2
15,12,2023-07-30T13:35:33.093Z,608,3
19,33,2023-07-30T13:35:33.093Z,737,7
29,27,2023-07-30T13:35:33.093Z,303,11
34,0,2023-07-30T13:35:33.093Z,123,7
11,7,2023-07-30T13:35:43.093Z,504,8
16,4,2023-07-30T13:35:43.093Z,663,3
24,35,2023-07-30T13:35:43.093Z,624,4
27,34,2023-07-30T13:35:43.093Z,843,5
31,32,2023-07-30T13:35:43.093Z,561,12
33,28,2023-07-30T13:35:43.093Z,33,6
9,14,2023-07-30T13:35:53.093Z,150,13
14,13,2023-07-30T13:35:53.093Z,380,3
22,34,2023-07-30T13:35:53.093Z,455,6
33,28,2023-07-30T13:35:53.093Z,343,6
10,2,2023-07-30T13:36:03.093Z,54,2
13,8,2023-07-30T13:36:03.093Z,654,13
24,26,2023-07-30T13:36:03.093Z,950,4
31,32,2023-07-30T13:36:03.093Z,646,12
33,28,2023-07-30T13:36:03.093Z,189,6
0,6,2023-07-30T13:36:13.093Z,501,1
2,3,2023-07-30T13:36:13.093Z,54,1
4,2,2023-07-30T13:36:13.093Z,202,2
10,9,2023-07-30T13:36:13.093Z,585,2
22,34,2023-07-30T13:36:13.093Z,332,6
28,29,2023-07-30T13:36:13.093Z,788,10
34,33,2023-07-30T13:36:13.093Z,652,7
1,18,2023-07-30T13:36:23.093Z,144,7
4,5,2023-07-30T13:36:23.093Z,663,2
9,14,2023-07-30T13:36:23.093Z,654,13
22,21,2023-07-30T13:36:23.093Z,863,6
25,15,2023-07-30T13:36:23.093Z,141,14
32,34,2023-07-30T13:36:23.093Z,996,6
34,33,2023-07-30T13:36:23.093Z,271,7
7,3,2023-07-30T13:36:33.093Z,504,1
15,19,2023-07-30T13:36:33.093Z,228,3
22,34,2023-07-30T13:36:33.093Z,938,6
28,30,2023-07-30T13:36:33.093Z,540,10
33,25,2023-07-30T13:36:33.093Z,351,6
6,10,2023-07-30T13:36:43.093Z,752,8
8,5,2023-07-30T13:36:43.093Z,585,2
14,17,2023-07-30T13:36:43.093Z,150,3
21,23,2023-07-30T13:36:43.093Z,863,9
28,29,2023-07-30T13:36:43.093Z,78,10
3,9,2023-07-30T13:36:33.093Z,123,2
9,8,2023-07-30T13:36:33.093Z,585,13
25,15,2023-07-30T13:36:33.093Z,937,14
3,9,2023-07-30T13:36:43.093Z,202,2
15,12,2023-07-30T13:36:43.093Z,638,3
28,29,2023-07-30T13:36:03.093Z,685,10
32,34,2023-07-30T13:36:03.093Z,9,6
34,33,2023-07-30T13:36:03.093Z,844,7
1,18,2023-07-30T13:36:13.093Z,426,7
3,2,2023-07-30T13:36:13.093Z,848,2
8,9,2023-07-30T13:36:13.093Z,654,2
13,14,2023-07-30T13:36:13.093Z,986,13
24,26,2023-07-30T13:36:13.093Z,633,4
32,25,2023-07-30T13:36:13.093Z,937,6
0,3,2023-07-30T13:36:23.093Z,123,1
3,5,2023-07-30T13:36:23.093Z,54,2
5,17,2023-07-30T13:36:23.093Z,679,3
