enter,exit,date,id,location
32,21,2023-07-11T11:35:23.093Z,823,6
34,33,2023-07-11T11:35:23.093Z,944,7
7,6,2023-07-11T11:35:33.093Z,593,1
10,9,2023-07-11T11:35:33.093Z,100,2
16,20,2023-07-11T11:35:33.093Z,203,3
18,12,2023-07-11T11:35:33.093Z,881,3
21,22,2023-07-11T11:35:33.093Z,905,9
30,32,2023-07-11T11:35:33.093Z,181,12
33,25,2023-07-11T11:35:33.093Z,625,6
7,3,2023-07-11T11:35:43.093Z,104,1
15,17,2023-07-11T11:35:43.093Z,736,3
17,23,2023-07-11T11:35:43.093Z,860,9
20,35,2023-07-11T11:35:43.093Z,906,4
25,15,2023-07-11T11:35:43.093Z,624,14
29,27,2023-07-11T11:35:43.093Z,33,11
0,6,2023-07-11T11:35:53.093Z,700,1
13,14,2023-07-11T11:35:53.093Z,268,13
15,19,2023-07-11T11:35:53.093Z,510,3
20,26,2023-07-11T11:35:53.093Z,950,4
5,20,2023-07-11T11:36:03.093Z,987,3
12,7,2023-07-11T11:36:03.093Z,963,8
20,35,2023-07-11T11:36:03.093Z,94,4
3,9,2023-07-11T11:34:53.093Z,483,2
14,12,2023-07-11T11:34:53.093Z,778,3
34,18,2023-07-11T11:35:03.093Z,881,7
30,32,2023-07-11T11:34:53.093Z,850,12
3,9,2023-07-11T11:35:03.093Z,160,2
21,22,2023-07-11T11:35:13.093Z,756,9
5,20,2023-07-11T11:35:03.093Z,924,3
22,34,2023-07-11T11:35:13.093Z,606,6
6,7,2023-07-11T11:35:03.093Z,903,8
8,2,2023-07-11T11:35:23.093Z,814,2
14,20,2023-07-11T11:35:23.093Z,363,3
17,23,2023-07-11T11:35:23.093Z,319,9
29,27,2023-07-11T11:35:23.093Z,761,11
9,14,2023-07-11T11:35:03.093Z,223,13
32,21,2023-07-11T11:35:03.093Z,330,6
4,9,2023-07-11T11:35:13.093Z,64,2
5,13,2023-07-11T11:35:13.093Z,268,3
2,1,2023-07-11T11:35:43.093Z,185,1
7,6,2023-07-11T11:35:13.093Z,100,1
14,12,2023-07-11T11:35:13.093Z,848,3
16,12,2023-07-11T11:35:13.093Z,264,3
16,4,2023-07-11T11:35:53.093Z,496,3
21,16,2023-07-11T11:35:53.093Z,330,9
22,28,2023-07-11T11:35:53.093Z,245,6
25,15,2023-07-11T11:35:53.093Z,190,14
2,6,2023-07-11T11:35:23.093Z,237,1
3,9,2023-07-11T11:35:23.093Z,509,2
3,11,2023-07-11T11:36:03.093Z,104,2
6,10,2023-07-11T11:36:03.093Z,593,8
5,12,2023-07-11T11:35:23.093Z,604,3
16,20,2023-07-11T11:36:03.093Z,665,3
17,22,2023-07-11T11:36:03.093Z,105,9
27,34,2023-07-11T11:36:03.093Z,805,5
6,10,2023-07-11T11:35:23.093Z,100,8
10,2,2023-07-11T11:35:23.093Z,185,2
33,25,2023-07-11T11:35:23.093Z,624,6
2,1,2023-07-11T11:35:33.093Z,814,1
9,14,2023-07-11T11:35:33.093Z,928,13
14,12,2023-07-11T11:35:33.093Z,241,3
17,23,2023-07-11T11:35:33.093Z,740,9
20,35,2023-07-11T11:35:33.093Z,935,4
29,27,2023-07-11T11:35:33.093Z,470,11
32,25,2023-07-11T11:35:33.093Z,190,6
34,0,2023-07-11T11:35:33.093Z,341,7
9,14,2023-07-11T11:35:43.093Z,160,13
16,13,2023-07-11T11:35:43.093Z,862,3
18,20,2023-07-11T11:35:43.093Z,144,3
23,15,2023-07-11T11:35:43.093Z,964,14
27,34,2023-07-11T11:35:43.093Z,454,5
35,29,2023-07-11T11:35:43.093Z,935,10
3,5,2023-07-11T11:35:53.093Z,18,2
14,20,2023-07-11T11:35:53.093Z,387,3
17,16,2023-07-11T11:35:53.093Z,665,9
1,33,2023-07-11T11:36:03.093Z,157,7
9,14,2023-07-11T11:36:03.093Z,457,13
14,20,2023-07-11T11:36:03.093Z,223,3
25,15,2023-07-11T11:36:03.093Z,625,14
6,7,2023-07-11T11:36:13.093Z,56,8
10,9,2023-07-11T11:36:13.093Z,593,2
13,14,2023-07-11T11:36:13.093Z,862,13
17,16,2023-07-11T11:36:13.093Z,681,9
28,29,2023-07-11T11:36:13.093Z,245,10
32,34,2023-07-11T11:36:13.093Z,540,6
0,6,2023-07-11T11:36:23.093Z,341,1
19,19,2023-07-11T11:36:23.093Z,437,7
20,26,2023-07-11T11:36:13.093Z,704,4
25,15,2023-07-11T11:36:13.093Z,549,14
9,14,2023-07-11T11:36:23.093Z,100,13
16,4,2023-07-11T11:36:23.093Z,330,3
18,13,2023-07-11T11:36:23.093Z,175,3
21,16,2023-07-11T11:36:23.093Z,874,9
5,20,2023-07-11T11:36:13.093Z,722,3
9,14,2023-07-11T11:36:13.093Z,509,13
11,10,2023-07-11T11:36:13.093Z,104,8
14,17,2023-07-11T11:36:13.093Z,171,3
31,32,2023-07-11T11:36:13.093Z,473,12
34,33,2023-07-11T11:36:13.093Z,652,7
5,17,2023-07-11T11:36:23.093Z,36,3
7,1,2023-07-11T11:36:23.093Z,949,1
19,18,2023-07-11T11:36:13.093Z,175,7
21,22,2023-07-11T11:36:13.093Z,823,9
27,34,2023-07-11T11:36:13.093Z,671,5
4,9,2023-07-11T11:36:23.093Z,356,2
12,7,2023-07-11T11:36:23.093Z,230,8
14,19,2023-07-11T11:36:23.093Z,483,3
22,25,2023-07-11T11:36:23.093Z,915,6
27,31,2023-07-11T11:36:23.093Z,418,5
1,33,2023-07-11T11:36:33.093Z,240,7
3,2,2023-07-11T11:36:33.093Z,933,2
10,9,2023-07-11T11:36:33.093Z,701,2
15,12,2023-07-11T11:36:23.093Z,319,3
14,20,2023-07-11T11:36:33.093Z,928,3
15,12,2023-07-11T11:36:33.093Z,964,3
19,19,2023-07-11T11:36:33.093Z,510,7
35,29,2023-07-11T11:36:33.093Z,94,10
35,30,2023-07-11T11:36:23.093Z,906,10
5,20,2023-07-11T11:36:33.093Z,770,3
7,6,2023-07-11T11:36:33.093Z,759,1
9,8,2023-07-11T11:36:33.093Z,593,13
20,35,2023-07-11T11:36:33.093Z,654,4
23,15,2023-07-11T11:36:33.093Z,343,14
24,26,2023-07-11T11:36:33.093Z,799,4
27,31,2023-07-11T11:36:33.093Z,481,5
29,27,2023-07-11T11:36:33.093Z,156,11
30,32,2023-07-11T11:36:33.093Z,906,12
0,3,2023-07-11T11:36:43.093Z,864,1
12,10,2023-07-11T11:36:43.093Z,848,8
14,17,2023-07-11T11:36:43.093Z,160,3
25,15,2023-07-11T11:36:43.093Z,915,14
3,2,2023-07-11T11:36:53.093Z,846,2
16,20,2023-07-11T11:36:53.093Z,681,3
25,15,2023-07-11T11:36:53.093Z,802,14
29,27,2023-07-11T11:36:53.093Z,123,11
31,32,2023-07-11T11:36:53.093Z,481,12
3,2,2023-07-11T11:37:03.093Z,864,2
16,17,2023-07-11T11:37:03.093Z,874,3
4,5,2023-07-11T11:36:43.093Z,330,2
4,2,2023-07-11T11:37:13.093Z,624,2
6,10,2023-07-11T11:37:13.093Z,759,8
12,10,2023-07-11T11:37:13.093Z,604,8
8,2,2023-07-11T11:36:43.093Z,593,2
9,8,2023-07-11T11:36:43.093Z,356,13
19,0,2023-07-11T11:36:43.093Z,48,7
22,21,2023-07-11T11:37:13.093Z,282,6
21,16,2023-07-11T11:36:43.093Z,850,9
11,7,2023-07-11T11:37:23.093Z,341,8
12,10,2023-07-11T11:37:23.093Z,241,8
8,2,2023-07-11T11:36:53.093Z,356,2
9,14,2023-07-11T11:36:53.093Z,701,13
24,26,2023-07-11T11:37:23.093Z,740,4
26,27,2023-07-11T11:37:23.093Z,164,11
22,21,2023-07-11T11:36:53.093Z,655,6
32,21,2023-07-11T11:36:53.093Z,906,6
34,0,2023-07-11T11:36:53.093Z,85,7
1,0,2023-07-11T11:37:03.093Z,244,7
21,16,2023-07-11T11:36:33.093Z,21,9
26,27,2023-07-11T11:36:33.093Z,876,11
32,25,2023-07-11T11:36:33.093Z,802,6
5,20,2023-07-11T11:36:43.093Z,51,3
6,7,2023-07-11T11:36:43.093Z,755,8
20,26,2023-07-11T11:36:43.093Z,22,4
6,10,2023-07-11T11:36:53.093Z,341,8
15,4,2023-07-11T11:36:53.093Z,624,3
2,1,2023-07-11T11:37:03.093Z,933,1
11,7,2023-07-11T11:37:03.093Z,848,8
20,26,2023-07-11T11:37:03.093Z,194,4
