enter,exit,date,id,location
18,17,2023-07-25T10:40:53.093Z,185,3
32,21,2023-07-25T10:40:53.093Z,691,6
17,22,2023-07-25T10:41:13.093Z,652,9
29,27,2023-07-25T10:41:13.093Z,514,11
11,7,2023-07-25T10:41:23.093Z,286,8
35,30,2023-07-25T10:40:13.093Z,733,10
15,17,2023-07-25T10:40:23.093Z,128,3
26,27,2023-07-25T10:39:53.093Z,626,11
28,30,2023-07-25T10:39:53.093Z,691,10
32,21,2023-07-25T10:39:53.093Z,268,6
35,29,2023-07-25T10:39:53.093Z,123,10
25,15,2023-07-25T10:40:03.093Z,488,14
32,25,2023-07-25T10:40:03.093Z,160,6
35,30,2023-07-25T10:40:03.093Z,627,10
18,12,2023-07-25T10:40:13.093Z,854,3
21,23,2023-07-25T10:40:13.093Z,268,9
5,4,2023-07-25T10:40:23.093Z,60,3
27,31,2023-07-25T10:40:23.093Z,529,5
17,16,2023-07-25T10:40:33.093Z,680,9
19,33,2023-07-25T10:40:33.093Z,422,7
25,15,2023-07-25T10:40:33.093Z,160,14
26,27,2023-07-25T10:40:33.093Z,317,11
14,4,2023-07-25T10:41:03.093Z,219,3
12,10,2023-07-25T10:41:13.093Z,633,8
17,23,2023-07-25T10:41:23.093Z,185,9
6,10,2023-07-25T10:40:13.093Z,85,8
14,17,2023-07-25T10:40:13.093Z,26,3
16,13,2023-07-25T10:40:13.093Z,5,3
33,21,2023-07-25T10:40:13.093Z,473,6
4,9,2023-07-25T10:40:33.093Z,276,2
12,7,2023-07-25T10:40:33.093Z,563,8
14,4,2023-07-25T10:40:33.093Z,74,3
18,13,2023-07-25T10:40:43.093Z,698,3
22,21,2023-07-25T10:40:43.093Z,714,6
12,10,2023-07-25T10:40:53.093Z,238,8
23,24,2023-07-25T10:41:13.093Z,128,14
5,17,2023-07-25T10:41:23.093Z,819,3
20,26,2023-07-25T10:40:13.093Z,840,4
27,34,2023-07-25T10:40:13.093Z,699,5
0,3,2023-07-25T10:40:23.093Z,220,1
14,4,2023-07-25T10:40:23.093Z,557,3
19,18,2023-07-25T10:40:23.093Z,185,7
32,34,2023-07-25T10:40:23.093Z,512,6
1,18,2023-07-25T10:40:53.093Z,240,7
30,32,2023-07-25T10:40:53.093Z,348,12
34,33,2023-07-25T10:40:53.093Z,376,7
25,24,2023-07-25T10:41:03.093Z,728,14
7,3,2023-07-25T10:41:13.093Z,563,1
12,7,2023-07-25T10:41:33.093Z,140,8
23,15,2023-07-25T10:40:23.093Z,268,14
30,32,2023-07-25T10:40:23.093Z,627,12
15,12,2023-07-25T10:40:33.093Z,33,3
30,32,2023-07-25T10:40:33.093Z,733,12
14,19,2023-07-25T10:40:43.093Z,48,3
32,25,2023-07-25T10:41:23.093Z,918,6
20,35,2023-07-25T10:40:23.093Z,710,4
28,29,2023-07-25T10:40:23.093Z,97,10
2,3,2023-07-25T10:40:33.093Z,286,1
20,35,2023-07-25T10:40:33.093Z,19,4
29,27,2023-07-25T10:40:33.093Z,668,11
34,18,2023-07-25T10:40:33.093Z,335,7
0,6,2023-07-25T10:40:43.093Z,852,1
21,23,2023-07-25T10:41:23.093Z,595,9
9,8,2023-07-25T10:41:33.093Z,780,13
35,29,2023-07-25T10:40:23.093Z,156,10
18,12,2023-07-25T10:40:33.093Z,93,3
1,33,2023-07-25T10:40:43.093Z,343,7
12,10,2023-07-25T10:40:43.093Z,292,8
17,16,2023-07-25T10:40:43.093Z,176,9
14,12,2023-07-25T10:40:53.093Z,878,3
19,0,2023-07-25T10:41:33.093Z,508,7
25,15,2023-07-25T10:40:23.093Z,943,14
6,7,2023-07-25T10:40:33.093Z,700,8
27,31,2023-07-25T10:40:33.093Z,144,5
35,29,2023-07-25T10:40:33.093Z,251,10
7,3,2023-07-25T10:40:43.093Z,700,1
29,27,2023-07-25T10:40:53.093Z,779,11
26,27,2023-07-25T10:41:03.093Z,252,11
32,21,2023-07-25T10:41:03.093Z,595,6
15,20,2023-07-25T10:41:23.093Z,268,3
23,15,2023-07-25T10:40:43.093Z,1,14
29,27,2023-07-25T10:40:43.093Z,709,11
17,16,2023-07-25T10:40:53.093Z,26,9
20,35,2023-07-25T10:41:03.093Z,85,4
3,11,2023-07-25T10:41:13.093Z,286,2
10,2,2023-07-25T10:41:23.093Z,631,2
16,20,2023-07-25T10:41:33.093Z,680,3
26,27,2023-07-25T10:41:33.093Z,868,11
21,22,2023-07-25T10:40:43.093Z,975,9
10,9,2023-07-25T10:40:53.093Z,547,2
33,25,2023-07-25T10:40:53.093Z,728,6
3,9,2023-07-25T10:41:03.093Z,220,2
6,10,2023-07-25T10:41:13.093Z,852,8
31,32,2023-07-25T10:41:13.093Z,398,12
9,14,2023-07-25T10:41:23.093Z,220,13
2,1,2023-07-25T10:41:33.093Z,631,1
26,27,2023-07-25T10:40:53.093Z,63,11
17,23,2023-07-25T10:41:03.093Z,128,9
10,5,2023-07-25T10:41:13.093Z,292,2
1,18,2023-07-25T10:41:23.093Z,837,7
34,18,2023-07-25T10:41:23.093Z,726,7
23,24,2023-07-25T10:41:33.093Z,185,14
29,27,2023-07-25T10:41:33.093Z,788,11
35,30,2023-07-25T10:40:43.093Z,348,10
13,8,2023-07-25T10:40:53.093Z,698,13
4,9,2023-07-25T10:41:03.093Z,780,2
12,7,2023-07-25T10:41:03.093Z,417,8
31,32,2023-07-25T10:41:03.093Z,144,12
1,33,2023-07-25T10:41:13.093Z,118,7
33,28,2023-07-25T10:41:23.093Z,422,6
14,13,2023-07-25T10:41:23.093Z,276,3
1,0,2023-07-25T10:41:33.093Z,68,7
18,4,2023-07-25T10:41:03.093Z,335,3
8,5,2023-07-25T10:41:13.093Z,547,2
21,23,2023-07-25T10:41:13.093Z,691,9
34,33,2023-07-25T10:41:13.093Z,294,7
4,11,2023-07-25T10:41:33.093Z,557,2
21,16,2023-07-25T10:41:03.093Z,714,9
15,17,2023-07-25T10:41:13.093Z,769,3
27,31,2023-07-25T10:41:13.093Z,181,5
3,9,2023-07-25T10:41:23.093Z,700,2
27,31,2023-07-25T10:41:23.093Z,702,5
13,14,2023-07-25T10:40:43.093Z,5,13
12,10,2023-07-25T10:41:23.093Z,476,8
35,30,2023-07-25T10:41:23.093Z,658,10
28,30,2023-07-25T10:41:33.093Z,422,10
24,26,2023-07-25T10:41:33.093Z,128,4
5,20,2023-07-25T10:40:43.093Z,85,3
26,27,2023-07-25T10:40:43.093Z,996,11
27,31,2023-07-25T10:40:53.093Z,921,5
4,5,2023-07-25T10:41:13.093Z,328,2
18,4,2023-07-25T10:41:23.093Z,240,3
3,5,2023-07-25T10:41:33.093Z,563,2
27,31,2023-07-25T10:41:33.093Z,404,5
9,14,2023-07-25T10:40:53.093Z,276,13
9,8,2023-07-25T10:41:03.093Z,547,13
18,17,2023-07-25T10:41:13.093Z,942,3
24,35,2023-07-25T10:41:23.093Z,728,4
10,11,2023-07-25T10:41:33.093Z,238,2
8,5,2023-07-25T10:40:43.093Z,819,2
31,32,2023-07-25T10:40:53.093Z,529,12
34,18,2023-07-25T10:41:03.093Z,593,7
18,17,2023-07-25T10:41:33.093Z,593,3
3,5,2023-07-25T11:21:53.093Z,670,2
4,5,2023-07-25T11:21:53.093Z,908,2
7,3,2023-07-25T11:21:53.093Z,597,1
15,17,2023-07-25T11:21:53.093Z,117,3
21,16,2023-07-25T11:21:53.093Z,733,9
24,26,2023-07-25T11:21:53.093Z,193,4
34,33,2023-07-25T11:21:53.093Z,163,7
9,14,2023-07-25T11:22:03.093Z,235,13
20,26,2023-07-25T11:22:03.093Z,673,4
32,25,2023-07-25T11:22:03.093Z,780,6
35,29,2023-07-25T11:22:03.093Z,239,10
10,2,2023-07-25T11:22:13.093Z,241,2
21,22,2023-07-25T11:22:13.093Z,178,9
33,25,2023-07-25T11:22:13.093Z,53,6
5,20,2023-07-25T11:22:23.093Z,793,3
15,20,2023-07-25T11:22:23.093Z,950,3
21,16,2023-07-25T11:22:23.093Z,9,9
26,27,2023-07-25T11:22:23.093Z,772,11
1,18,2023-07-25T11:21:53.093Z,735,7
2,1,2023-07-25T11:21:53.093Z,54,1
5,4,2023-07-25T11:21:53.093Z,538,3
10,2,2023-07-25T11:21:53.093Z,177,2
16,13,2023-07-25T11:21:53.093Z,153,3
17,22,2023-07-25T11:21:53.093Z,305,9
20,26,2023-07-25T11:21:53.093Z,667,4
23,24,2023-07-25T11:21:53.093Z,569,14
32,34,2023-07-25T11:21:53.093Z,492,6
35,30,2023-07-25T11:21:53.093Z,25,10
5,19,2023-07-25T11:22:03.093Z,50,3
12,10,2023-07-25T11:22:03.093Z,241,8
17,22,2023-07-25T11:22:03.093Z,418,9
27,34,2023-07-25T11:22:03.093Z,91,5
5,17,2023-07-25T11:22:13.093Z,604,3
16,17,2023-07-25T11:22:13.093Z,21,3
19,33,2023-07-25T11:22:13.093Z,194,7
30,32,2023-07-25T11:22:13.093Z,25,12
3,5,2023-07-25T11:22:23.093Z,597,2
11,7,2023-07-25T11:22:23.093Z,550,8
19,0,2023-07-25T11:22:23.093Z,890,7
24,26,2023-07-25T11:22:23.093Z,569,4
32,34,2023-07-25T11:22:23.093Z,477,6
4,2,2023-07-25T11:22:33.093Z,864,2
13,8,2023-07-25T11:22:33.093Z,502,13
20,35,2023-07-25T11:22:33.093Z,729,4
32,28,2023-07-25T11:22:33.093Z,126,6
1,18,2023-07-25T11:22:43.093Z,938,7
5,13,2023-07-25T11:22:43.093Z,557,3
13,8,2023-07-25T11:22:43.093Z,355,13
17,16,2023-07-25T11:22:43.093Z,739,9
29,27,2023-07-25T11:22:43.093Z,387,11
35,29,2023-07-25T11:22:43.093Z,729,10
2,1,2023-07-25T11:22:53.093Z,864,1
8,5,2023-07-25T11:22:53.093Z,355,2
19,18,2023-07-25T11:22:53.093Z,238,7
0,3,2023-07-25T11:23:03.093Z,798,1
4,5,2023-07-25T11:23:03.093Z,308,2
13,14,2023-07-25T11:23:03.093Z,183,13
19,18,2023-07-25T11:23:03.093Z,880,7
0,3,2023-07-25T11:23:13.093Z,581,1
6,10,2023-07-25T11:23:13.093Z,119,8
15,4,2023-07-25T11:23:13.093Z,633,3
18,20,2023-07-25T10:42:03.093Z,837,3
34,33,2023-07-25T10:42:03.093Z,752,7
8,11,2023-07-25T10:42:13.093Z,74,2
22,34,2023-07-25T10:42:13.093Z,652,6
0,6,2023-07-25T10:42:23.093Z,981,1
10,5,2023-07-25T10:42:23.093Z,854,2
22,34,2023-07-25T10:42:23.093Z,769,6
29,27,2023-07-25T10:42:23.093Z,484,11
1,18,2023-07-25T10:42:33.093Z,90,7
18,12,2023-07-25T10:42:33.093Z,330,3
29,27,2023-07-25T10:42:33.093Z,123,11
33,21,2023-07-25T10:41:33.093Z,343,6
12,10,2023-07-25T10:41:43.093Z,854,8
31,32,2023-07-25T10:41:43.093Z,921,12
10,9,2023-07-25T10:41:53.093Z,852,2
20,35,2023-07-25T10:41:53.093Z,268,4
31,32,2023-07-25T10:41:53.093Z,181,12
1,33,2023-07-25T10:42:03.093Z,755,7
15,13,2023-07-25T10:42:03.093Z,160,3
32,25,2023-07-25T10:42:03.093Z,290,6
7,3,2023-07-25T10:42:13.093Z,557,1
21,23,2023-07-25T10:42:13.093Z,627,9
35,30,2023-07-25T10:42:13.093Z,19,10
9,8,2023-07-25T10:42:23.093Z,476,13
18,13,2023-07-25T10:42:23.093Z,726,3
27,34,2023-07-25T10:42:23.093Z,842,5
2,3,2023-07-25T10:42:33.093Z,256,1
8,2,2023-07-25T10:42:33.093Z,476,2
21,22,2023-07-25T10:42:33.093Z,376,9
35,29,2023-07-25T10:42:33.093Z,728,10
4,9,2023-07-25T10:41:43.093Z,74,2
19,0,2023-07-25T10:41:43.093Z,981,7
33,21,2023-07-25T10:41:43.093Z,376,6
12,7,2023-07-25T10:41:53.093Z,33,8
22,25,2023-07-25T10:41:53.093Z,975,6
33,21,2023-07-25T10:41:53.093Z,118,6
7,1,2023-07-25T10:42:03.093Z,140,1
19,0,2023-07-25T10:42:03.093Z,441,7
0,6,2023-07-25T10:42:13.093Z,508,1
9,14,2023-07-25T10:42:13.093Z,852,13
23,15,2023-07-25T10:42:13.093Z,472,14
4,5,2023-07-25T10:42:23.093Z,973,2
17,16,2023-07-25T10:42:23.093Z,819,9
34,33,2023-07-25T10:42:23.093Z,295,7
5,20,2023-07-25T10:42:33.093Z,563,3
30,32,2023-07-25T10:42:33.093Z,85,12
4,11,2023-07-25T10:42:43.093Z,335,2
6,10,2023-07-25T10:42:43.093Z,508,8
10,5,2023-07-25T10:42:43.093Z,286,2
13,14,2023-07-25T10:42:43.093Z,547,13
17,16,2023-07-25T10:42:43.093Z,943,9
31,32,2023-07-25T10:42:43.093Z,270,12
33,28,2023-07-25T10:42:43.093Z,294,6
2,3,2023-07-25T10:42:53.093Z,633,1
5,19,2023-07-25T10:42:53.093Z,814,3
10,9,2023-07-25T10:42:53.093Z,924,2
12,7,2023-07-25T10:42:53.093Z,803,8
21,22,2023-07-25T10:42:53.093Z,118,9
32,28,2023-07-25T10:42:53.093Z,144,6
1,0,2023-07-25T10:43:03.093Z,722,7
6,10,2023-07-25T10:43:03.093Z,74,8
9,14,2023-07-25T10:43:03.093Z,441,13
12,10,2023-07-25T10:43:03.093Z,330,8
16,19,2023-07-25T10:43:03.093Z,819,3
22,28,2023-07-25T10:43:03.093Z,376,6
32,21,2023-07-25T10:43:03.093Z,398,6
2,3,2023-07-25T10:43:13.093Z,276,1
4,11,2023-07-25T10:43:13.093Z,240,2
7,6,2023-07-25T10:43:13.093Z,803,1
5,12,2023-07-25T10:42:43.093Z,698,3
7,6,2023-07-25T10:42:43.093Z,74,1
12,7,2023-07-25T10:42:43.093Z,328,8
14,4,2023-07-25T10:42:43.093Z,700,3
21,22,2023-07-25T10:42:43.093Z,666,9
32,25,2023-07-25T10:42:43.093Z,529,6
1,0,2023-07-25T10:42:53.093Z,515,7
3,9,2023-07-25T10:42:53.093Z,441,2
6,10,2023-07-25T10:42:53.093Z,981,8
11,10,2023-07-25T10:42:53.093Z,335,8
14,17,2023-07-25T10:42:53.093Z,852,3
28,30,2023-07-25T10:42:53.093Z,294,10
0,6,2023-07-25T10:43:03.093Z,515,1
4,2,2023-07-25T10:43:03.093Z,777,2
7,1,2023-07-25T10:43:03.093Z,328,1
10,5,2023-07-25T10:43:03.093Z,68,2
14,20,2023-07-25T10:43:03.093Z,654,3
18,17,2023-07-25T10:43:03.093Z,90,3
31,32,2023-07-25T10:43:03.093Z,548,12
33,25,2023-07-25T10:43:03.093Z,755,6
3,5,2023-07-25T10:43:13.093Z,256,2
5,17,2023-07-25T10:43:13.093Z,854,3
8,5,2023-07-25T10:43:13.093Z,504,2
9,14,2023-07-25T10:43:13.093Z,924,13
10,2,2023-07-25T10:43:13.093Z,780,2
12,7,2023-07-25T10:43:13.093Z,698,8
13,8,2023-07-25T10:43:13.093Z,292,13
17,22,2023-07-25T10:43:13.093Z,852,9
18,17,2023-07-25T10:43:13.093Z,115,3
21,22,2023-07-25T10:43:13.093Z,348,9
6,7,2023-07-25T10:43:23.093Z,515,8
7,3,2023-07-25T10:43:23.093Z,698,1
22,25,2023-07-25T10:43:13.093Z,666,6
30,32,2023-07-25T10:43:13.093Z,294,12
32,34,2023-07-25T10:43:13.093Z,658,6
33,21,2023-07-25T10:43:13.093Z,752,6
34,33,2023-07-25T10:43:13.093Z,141,7
1,18,2023-07-25T10:43:23.093Z,239,7
3,5,2023-07-25T10:43:23.093Z,633,2
4,5,2023-07-25T10:43:23.093Z,437,2
5,19,2023-07-25T10:43:23.093Z,219,3
11,7,2023-07-25T10:43:23.093Z,240,8
14,17,2023-07-25T10:43:23.093Z,547,3
22,28,2023-07-25T10:43:23.093Z,118,6
25,15,2023-07-25T10:43:23.093Z,290,14
32,21,2023-07-25T10:43:23.093Z,422,6
34,18,2023-07-25T10:43:23.093Z,288,7
3,5,2023-07-25T10:43:33.093Z,276,2
13,14,2023-07-25T10:43:33.093Z,277,13
25,15,2023-07-25T10:43:33.093Z,925,14
28,30,2023-07-25T10:43:33.093Z,376,10
32,34,2023-07-25T10:43:33.093Z,921,6
1,0,2023-07-25T10:43:43.093Z,741,7
