enter,exit,date,id,location
34,18,2023-07-17T10:53:03.093Z,996,7
10,2,2023-07-17T10:53:13.093Z,319,2
2,6,2023-07-17T10:53:23.093Z,64,1
10,5,2023-07-17T10:53:23.093Z,466,2
2,1,2023-07-17T10:53:33.093Z,68,1
22,34,2023-07-17T10:53:33.093Z,560,6
10,5,2023-07-17T10:53:43.093Z,868,2
27,31,2023-07-17T10:53:43.093Z,145,5
34,33,2023-07-17T10:53:43.093Z,123,7
5,19,2023-07-17T10:53:53.093Z,878,3
9,14,2023-07-17T10:53:53.093Z,906,13
26,27,2023-07-17T10:53:53.093Z,813,11
34,33,2023-07-17T10:53:53.093Z,169,7
23,15,2023-07-17T10:54:03.093Z,308,14
21,16,2023-07-17T10:54:13.093Z,250,9
10,2,2023-07-17T10:54:03.093Z,793,2
17,16,2023-07-17T10:54:03.093Z,508,9
5,12,2023-07-17T10:54:13.093Z,388,3
9,14,2023-07-17T10:53:23.093Z,224,13
33,28,2023-07-17T10:53:23.093Z,149,6
6,10,2023-07-17T10:53:33.093Z,868,8
17,16,2023-07-17T10:53:33.093Z,798,9
33,28,2023-07-17T10:53:33.093Z,343,6
33,21,2023-07-17T10:53:43.093Z,771,6
12,7,2023-07-17T10:53:53.093Z,429,8
20,26,2023-07-17T10:53:53.093Z,512,4
22,28,2023-07-17T10:54:03.093Z,680,6
7,3,2023-07-17T10:54:13.093Z,390,1
17,23,2023-07-17T10:54:13.093Z,233,9
22,34,2023-07-17T10:53:03.093Z,580,6
7,3,2023-07-17T10:53:13.093Z,177,1
14,20,2023-07-17T10:53:13.093Z,759,3
17,16,2023-07-17T10:53:13.093Z,20,9
34,18,2023-07-17T10:53:13.093Z,686,7
8,5,2023-07-17T10:53:23.093Z,388,2
19,33,2023-07-17T10:53:23.093Z,350,7
3,2,2023-07-17T10:53:33.093Z,177,2
7,6,2023-07-17T10:53:43.093Z,340,1
14,17,2023-07-17T10:53:43.093Z,233,3
22,21,2023-07-17T10:53:43.093Z,534,6
31,32,2023-07-17T10:53:43.093Z,406,12
1,33,2023-07-17T10:53:53.093Z,134,7
30,32,2023-07-17T10:53:53.093Z,582,12
18,13,2023-07-17T10:54:03.093Z,665,3
18,20,2023-07-17T10:54:13.093Z,996,3
14,12,2023-07-17T10:53:53.093Z,379,3
14,20,2023-07-17T10:54:03.093Z,224,3
19,18,2023-07-17T10:54:03.093Z,450,7
3,2,2023-07-17T10:54:13.093Z,85,2
2,6,2023-07-17T10:54:33.093Z,85,1
13,14,2023-07-17T10:54:33.093Z,600,13
32,21,2023-07-17T10:54:33.093Z,253,6
7,6,2023-07-17T10:54:43.093Z,921,1
18,13,2023-07-17T10:54:23.093Z,686,3
21,23,2023-07-17T10:54:23.093Z,534,9
3,9,2023-07-17T10:54:23.093Z,18,2
5,17,2023-07-17T10:54:23.093Z,466,3
14,20,2023-07-17T10:54:23.093Z,906,3
6,10,2023-07-17T10:54:33.093Z,340,8
25,15,2023-07-17T10:54:33.093Z,935,14
3,5,2023-07-17T10:54:43.093Z,751,2
7,6,2023-07-17T10:54:23.093Z,444,1
20,35,2023-07-17T10:54:23.093Z,38,4
22,21,2023-07-17T10:54:23.093Z,561,6
32,34,2023-07-17T10:54:23.093Z,271,6
34,33,2023-07-17T10:54:23.093Z,766,7
1,33,2023-07-17T10:54:33.093Z,752,7
7,1,2023-07-17T10:54:33.093Z,570,1
16,13,2023-07-17T10:54:43.093Z,462,3
22,34,2023-07-17T10:54:43.093Z,297,6
34,33,2023-07-17T10:54:43.093Z,135,7
16,12,2023-07-17T10:54:53.093Z,508,3
32,21,2023-07-17T10:54:53.093Z,595,6
0,3,2023-07-17T10:55:03.093Z,345,1
7,3,2023-07-17T10:54:53.093Z,239,1
24,35,2023-07-17T10:54:53.093Z,534,4
3,5,2023-07-17T10:55:03.093Z,239,2
7,1,2023-07-17T10:55:03.093Z,429,1
19,18,2023-07-17T10:55:03.093Z,504,7
1,18,2023-07-17T10:55:13.093Z,864,7
13,8,2023-07-17T10:55:13.093Z,665,13
30,32,2023-07-17T10:55:13.093Z,126,12
9,14,2023-07-17T10:55:23.093Z,345,13
20,35,2023-07-17T10:55:23.093Z,701,4
13,8,2023-07-17T10:55:33.093Z,686,13
3,5,2023-07-17T10:54:33.093Z,390,2
19,18,2023-07-17T10:54:33.093Z,981,7
23,15,2023-07-17T10:54:33.093Z,233,14
26,27,2023-07-17T10:54:33.093Z,688,11
20,26,2023-07-17T10:54:43.093Z,437,4
23,24,2023-07-17T10:54:43.093Z,534,14
6,10,2023-07-17T10:54:53.093Z,67,8
22,34,2023-07-17T10:54:53.093Z,604,6
34,0,2023-07-17T10:54:53.093Z,959,7
1,33,2023-07-17T10:55:03.093Z,943,7
33,25,2023-07-17T10:54:33.093Z,350,6
25,15,2023-07-17T10:54:43.093Z,436,14
27,31,2023-07-17T10:54:43.093Z,467,5
5,13,2023-07-17T10:54:53.093Z,346,3
20,35,2023-07-17T10:54:53.093Z,788,4
33,25,2023-07-17T10:54:53.093Z,134,6
5,20,2023-07-17T10:55:03.093Z,146,3
10,2,2023-07-17T10:55:03.093Z,67,2
17,16,2023-07-17T10:55:03.093Z,795,9
30,32,2023-07-17T10:55:03.093Z,851,12
6,7,2023-07-17T10:55:13.093Z,447,8
21,16,2023-07-17T10:55:13.093Z,561,9
8,2,2023-07-17T10:55:33.093Z,932,2
9,14,2023-07-17T10:54:33.093Z,18,13
21,16,2023-07-17T10:54:33.093Z,771,9
34,18,2023-07-17T10:54:33.093Z,888,7
21,23,2023-07-17T10:54:43.093Z,448,9
33,21,2023-07-17T10:54:43.093Z,123,6
13,14,2023-07-17T10:54:53.093Z,227,13
27,34,2023-07-17T10:54:53.093Z,687,5
35,30,2023-07-17T10:54:53.093Z,126,10
14,19,2023-07-17T10:55:03.093Z,600,3
20,26,2023-07-17T10:54:33.093Z,700,4
5,17,2023-07-17T10:54:43.093Z,795,3
17,16,2023-07-17T10:54:43.093Z,466,9
19,33,2023-07-17T10:54:43.093Z,473,7
31,32,2023-07-17T10:54:43.093Z,145,12
32,25,2023-07-17T10:54:43.093Z,317,6
14,13,2023-07-17T10:54:53.093Z,18,3
28,30,2023-07-17T10:54:53.093Z,851,10
13,8,2023-07-17T10:55:03.093Z,197,13
35,30,2023-07-17T10:55:03.093Z,44,10
0,3,2023-07-17T10:55:43.093Z,959,1
16,19,2023-07-17T10:55:43.093Z,795,3
25,15,2023-07-17T10:55:43.093Z,134,14
0,6,2023-07-17T10:55:53.093Z,643,1
25,15,2023-07-17T10:55:03.093Z,350,14
31,32,2023-07-17T10:55:03.093Z,467,12
2,1,2023-07-17T10:55:13.093Z,67,1
16,4,2023-07-17T10:55:13.093Z,20,3
25,15,2023-07-17T10:55:13.093Z,317,14
35,30,2023-07-17T10:55:13.093Z,9,10
21,23,2023-07-17T10:55:23.093Z,253,9
12,7,2023-07-17T10:55:33.093Z,240,8
34,33,2023-07-17T10:55:33.093Z,773,7
13,14,2023-07-17T10:55:43.093Z,462,13
24,35,2023-07-17T10:55:43.093Z,253,4
15,4,2023-07-17T10:55:13.093Z,308,3
5,12,2023-07-17T10:55:23.093Z,390,3
30,32,2023-07-17T10:55:23.093Z,630,12
6,10,2023-07-17T10:55:33.093Z,921,8
16,13,2023-07-17T10:55:33.093Z,466,3
10,9,2023-07-17T10:55:43.093Z,340,2
32,34,2023-07-17T10:55:43.093Z,258,6
3,11,2023-07-17T10:55:53.093Z,959,2
15,4,2023-07-17T10:55:53.093Z,233,3
29,27,2023-07-17T10:55:53.093Z,621,11
21,16,2023-07-17T10:55:33.093Z,123,9
7,1,2023-07-17T10:55:43.093Z,447,1
21,23,2023-07-17T10:55:43.093Z,595,9
12,7,2023-07-17T10:55:53.093Z,508,8
28,30,2023-07-17T10:55:03.093Z,630,10
32,21,2023-07-17T10:55:03.093Z,48,6
3,9,2023-07-17T10:55:13.093Z,345,2
7,3,2023-07-17T10:55:13.093Z,108,1
12,10,2023-07-17T10:55:23.093Z,388,8
7,1,2023-07-17T10:55:33.093Z,379,1
19,33,2023-07-17T10:55:33.093Z,141,7
5,4,2023-07-17T10:55:43.093Z,751,3
17,23,2023-07-17T10:55:43.093Z,450,9
9,14,2023-07-17T10:55:53.093Z,340,13
26,27,2023-07-17T10:55:53.093Z,140,11
18,17,2023-07-17T10:55:13.093Z,450,3
7,1,2023-07-17T10:55:23.093Z,64,1
1,18,2023-07-17T10:55:33.093Z,568,7
23,24,2023-07-17T10:55:33.093Z,253,14
20,35,2023-07-17T10:55:43.093Z,474,4
34,18,2023-07-17T10:55:43.093Z,439,7
11,7,2023-07-17T10:55:53.093Z,388,8
