enter,exit,date,id,location
34,33,2023-06-14T17:11:13.093Z,518,7
1,0,2023-06-14T17:11:23.093Z,55,7
6,10,2023-06-14T17:11:23.093Z,561,8
12,7,2023-06-14T17:11:23.093Z,346,8
15,13,2023-06-14T17:11:23.093Z,646,3
17,22,2023-06-14T17:11:23.093Z,672,9
21,16,2023-06-14T17:11:23.093Z,268,9
25,15,2023-06-14T17:11:23.093Z,486,14
29,27,2023-06-14T17:11:23.093Z,685,11
34,33,2023-06-14T17:11:23.093Z,579,7
2,1,2023-06-14T17:11:33.093Z,206,1
7,1,2023-06-14T17:11:33.093Z,334,1
14,20,2023-06-14T17:11:33.093Z,347,3
18,12,2023-06-14T17:11:33.093Z,167,3
21,23,2023-06-14T17:11:33.093Z,964,9
29,27,2023-06-14T17:11:33.093Z,82,11
35,29,2023-06-14T17:11:33.093Z,701,10
4,9,2023-06-14T17:11:43.093Z,241,2
13,8,2023-06-14T17:11:43.093Z,646,13
17,22,2023-06-14T17:11:43.093Z,676,9
34,34,2023-06-14T17:11:43.093Z,365,7
3,5,2023-06-14T17:11:53.093Z,538,2
7,1,2023-06-14T17:11:53.093Z,185,1
12,10,2023-06-14T17:11:53.093Z,502,8
18,12,2023-06-14T17:11:53.093Z,239,3
20,35,2023-06-14T17:11:53.093Z,79,4
3,5,2023-06-14T17:12:03.093Z,816,2
11,10,2023-06-14T17:12:03.093Z,863,8
20,35,2023-06-14T17:12:03.093Z,131,4
21,22,2023-06-14T17:12:03.093Z,148,9
0,3,2023-06-14T17:12:13.093Z,55,1
9,14,2023-06-14T17:12:13.093Z,561,13
20,35,2023-06-14T17:12:13.093Z,434,4
5,20,2023-06-14T17:12:23.093Z,538,3
11,7,2023-06-14T17:12:23.093Z,504,8
2,3,2023-06-14T17:12:33.093Z,502,1
9,14,2023-06-14T17:12:33.093Z,646,13
16,19,2023-06-14T17:12:33.093Z,50,3
1,18,2023-06-14T17:12:43.093Z,2,7
7,1,2023-06-14T17:12:43.093Z,526,1
16,19,2023-06-14T17:12:43.093Z,268,3
2,6,2023-06-14T17:12:53.093Z,241,1
3,5,2023-06-14T17:12:13.093Z,364,2
14,20,2023-06-14T17:12:13.093Z,26,3
34,34,2023-06-14T17:12:13.093Z,773,7
8,5,2023-06-14T17:12:23.093Z,662,2
0,3,2023-06-14T17:12:33.093Z,235,1
7,3,2023-06-14T17:12:33.093Z,69,1
14,17,2023-06-14T17:12:33.093Z,354,3
31,32,2023-06-14T17:12:33.093Z,307,12
3,2,2023-06-14T17:12:43.093Z,353,2
13,14,2023-06-14T17:12:43.093Z,80,13
22,25,2023-06-14T17:12:43.093Z,638,6
4,2,2023-06-14T17:12:53.093Z,816,2
7,1,2023-06-14T17:12:53.093Z,897,1
18,12,2023-06-14T17:12:53.093Z,2,3
1,33,2023-06-14T17:13:03.093Z,549,7
10,2,2023-06-14T17:13:03.093Z,863,2
2,6,2023-06-14T17:13:13.093Z,353,1
15,17,2023-06-14T17:13:13.093Z,653,3
2,6,2023-06-14T17:13:23.093Z,816,1
7,3,2023-06-14T17:13:23.093Z,597,1
16,12,2023-06-14T17:13:23.093Z,417,3
27,34,2023-06-14T17:13:23.093Z,42,5
3,9,2023-06-14T17:13:33.093Z,69,2
12,10,2023-06-14T17:13:33.093Z,239,8
22,22,2023-06-14T17:13:33.093Z,148,6
2,1,2023-06-14T17:13:43.093Z,119,1
23,15,2023-06-14T17:13:43.093Z,354,14
1,18,2023-06-14T17:12:13.093Z,934,7
10,2,2023-06-14T17:12:13.093Z,502,2
31,32,2023-06-14T17:12:13.093Z,300,12
7,1,2023-06-14T17:12:23.093Z,480,1
12,7,2023-06-14T17:12:23.093Z,331,8
5,4,2023-06-14T17:12:33.093Z,816,3
12,7,2023-06-14T17:12:33.093Z,59,8
22,21,2023-06-14T17:12:33.093Z,648,6
2,1,2023-06-14T17:12:43.093Z,592,1
9,14,2023-06-14T17:12:43.093Z,457,13
18,12,2023-06-14T17:12:43.093Z,934,3
3,5,2023-06-14T17:12:53.093Z,200,2
9,14,2023-06-14T17:12:53.093Z,459,13
22,34,2023-06-14T17:12:53.093Z,672,6
3,11,2023-06-14T17:13:03.093Z,55,2
23,15,2023-06-14T17:13:03.093Z,964,14
3,9,2023-06-14T17:13:13.093Z,235,2
19,19,2023-06-14T17:13:13.093Z,268,7
12,7,2023-06-14T17:12:53.093Z,503,8
32,34,2023-06-14T17:12:53.093Z,308,6
4,5,2023-06-14T17:13:03.093Z,486,2
0,6,2023-06-14T17:13:13.093Z,43,1
11,7,2023-06-14T17:13:13.093Z,55,8
22,25,2023-06-14T17:13:13.093Z,676,6
5,13,2023-06-14T17:13:23.093Z,200,3
12,10,2023-06-14T17:13:23.093Z,167,8
22,25,2023-06-14T17:13:23.093Z,790,6
1,0,2023-06-14T17:13:33.093Z,287,7
6,10,2023-06-14T17:13:33.093Z,43,8
17,23,2023-06-14T17:13:33.093Z,354,9
29,27,2023-06-14T17:13:33.093Z,582,11
12,10,2023-06-14T17:13:43.093Z,921,8
34,18,2023-06-14T17:13:43.093Z,931,7
8,11,2023-06-14T17:12:13.093Z,504,2
15,12,2023-06-14T17:12:13.093Z,299,3
3,2,2023-06-14T17:12:23.093Z,592,2
9,8,2023-06-14T17:12:23.093Z,241,13
1,0,2023-06-14T17:12:33.093Z,43,7
8,2,2023-06-14T17:12:33.093Z,241,2
15,13,2023-06-14T17:12:33.093Z,456,3
34,33,2023-06-14T17:12:33.093Z,956,7
5,12,2023-06-14T17:12:43.093Z,364,3
14,13,2023-06-14T17:12:43.093Z,435,3
34,33,2023-06-14T17:12:43.093Z,327,7
5,19,2023-06-14T17:12:53.093Z,662,3
15,4,2023-06-14T17:12:53.093Z,486,3
0,6,2023-06-14T17:13:03.093Z,830,1
7,1,2023-06-14T17:13:03.093Z,528,1
