enter,exit,date,id,location
4,9,2023-06-16T00:00:43.093Z,829,2
20,35,2023-06-16T00:00:43.093Z,572,4
9,14,2023-06-16T00:00:53.093Z,485,13
20,26,2023-06-16T00:00:53.093Z,94,4
13,8,2023-06-16T00:01:03.093Z,195,13
22,25,2023-06-16T00:01:03.093Z,610,6
9,14,2023-06-16T00:01:13.093Z,829,13
18,4,2023-06-16T00:00:13.093Z,829,3
21,16,2023-06-16T00:00:13.093Z,823,9
27,34,2023-06-16T00:00:13.093Z,57,5
0,6,2023-06-16T00:00:23.093Z,395,1
19,18,2023-06-16T00:00:23.093Z,870,7
29,27,2023-06-16T00:00:23.093Z,710,11
9,14,2023-06-16T00:00:33.093Z,693,13
18,4,2023-06-16T00:00:33.093Z,853,3
23,15,2023-06-16T00:00:33.093Z,669,14
34,33,2023-06-16T00:00:33.093Z,484,7
16,12,2023-06-16T00:00:43.093Z,714,3
27,31,2023-06-16T00:00:53.093Z,726,5
2,3,2023-06-16T00:01:03.093Z,358,1
20,26,2023-06-16T00:01:03.093Z,166,4
25,15,2023-06-16T00:01:03.093Z,73,14
16,4,2023-06-16T00:01:13.093Z,464,3
17,22,2023-06-16T00:01:13.093Z,186,9
34,18,2023-06-16T00:01:13.093Z,225,7
8,5,2023-06-16T00:01:23.093Z,195,2
30,32,2023-06-16T00:01:23.093Z,572,12
27,34,2023-06-16T00:00:33.093Z,326,5
17,22,2023-06-16T00:00:43.093Z,561,9
27,34,2023-06-16T00:00:43.093Z,402,5
7,1,2023-06-16T00:00:53.093Z,409,1
17,16,2023-06-16T00:00:53.093Z,464,9
18,20,2023-06-16T00:00:53.093Z,255,3
32,25,2023-06-16T00:00:53.093Z,73,6
1,18,2023-06-16T00:01:03.093Z,260,7
25,15,2023-06-16T00:01:13.093Z,610,14
17,16,2023-06-16T00:01:23.093Z,693,9
16,4,2023-06-16T00:00:33.093Z,823,3
7,3,2023-06-16T00:00:43.093Z,206,1
18,13,2023-06-16T00:00:43.093Z,64,3
31,32,2023-06-16T00:00:43.093Z,73,12
15,12,2023-06-16T00:00:53.093Z,679,3
21,23,2023-06-16T00:00:53.093Z,551,9
26,27,2023-06-16T00:00:53.093Z,121,11
35,30,2023-06-16T00:00:53.093Z,4,10
4,5,2023-06-16T00:01:03.093Z,823,2
9,8,2023-06-16T00:01:03.093Z,929,13
17,22,2023-06-16T00:01:03.093Z,974,9
32,21,2023-06-16T00:01:03.093Z,630,6
33,25,2023-06-16T00:01:03.093Z,382,6
34,18,2023-06-16T00:01:03.093Z,117,7
14,17,2023-06-16T00:01:03.093Z,693,3
18,20,2023-06-16T00:01:03.093Z,870,3
20,26,2023-06-16T00:01:13.093Z,713,4
21,23,2023-06-16T00:01:13.093Z,472,9
22,21,2023-06-16T00:01:13.093Z,320,6
26,27,2023-06-16T00:01:13.093Z,94,11
27,34,2023-06-16T00:01:13.093Z,774,5
35,30,2023-06-16T00:01:13.093Z,572,10
1,0,2023-06-16T00:01:23.093Z,717,7
13,14,2023-06-16T00:01:23.093Z,64,13
18,13,2023-06-16T00:01:23.093Z,260,3
14,20,2023-06-16T00:01:23.093Z,485,3
21,16,2023-06-16T00:01:23.093Z,630,9
20,26,2023-06-16T00:01:23.093Z,305,4
33,28,2023-06-16T00:01:23.093Z,698,6
18,20,2023-06-16T00:01:43.093Z,117,3
5,17,2023-06-16T00:02:03.093Z,263,3
27,34,2023-06-16T00:02:03.093Z,322,5
12,10,2023-06-16T00:02:13.093Z,679,8
25,24,2023-06-16T00:02:13.093Z,572,14
2,6,2023-06-16T00:02:23.093Z,787,1
20,35,2023-06-16T00:02:23.093Z,205,4
5,19,2023-06-16T00:02:33.093Z,894,3
15,19,2023-06-16T00:02:33.093Z,669,3
0,6,2023-06-16T00:02:43.093Z,569,1
5,17,2023-06-16T00:02:43.093Z,936,3
21,23,2023-06-16T00:02:43.093Z,698,9
28,29,2023-06-16T00:02:43.093Z,484,10
7,3,2023-06-16T00:02:53.093Z,778,1
17,16,2023-06-16T00:02:53.093Z,263,9
21,22,2023-06-16T00:02:53.093Z,233,9
6,10,2023-06-16T00:03:03.093Z,569,8
20,26,2023-06-16T00:03:03.093Z,255,4
1,18,2023-06-16T00:01:33.093Z,413,7
5,20,2023-06-16T00:01:33.093Z,150,3
14,4,2023-06-16T00:01:33.093Z,787,3
21,16,2023-06-16T00:01:33.093Z,320,9
27,31,2023-06-16T00:01:33.093Z,710,5
32,25,2023-06-16T00:01:33.093Z,572,6
5,19,2023-06-16T00:01:43.093Z,863,3
25,15,2023-06-16T00:01:43.093Z,382,14
30,32,2023-06-16T00:01:43.093Z,698,12
7,1,2023-06-16T00:01:53.093Z,714,1
16,19,2023-06-16T00:01:53.093Z,630,3
26,27,2023-06-16T00:01:53.093Z,713,11
0,6,2023-06-16T00:02:03.093Z,717,1
16,19,2023-06-16T00:02:03.093Z,320,3
5,20,2023-06-16T00:02:13.093Z,612,3
18,17,2023-06-16T00:02:13.093Z,225,3
34,0,2023-06-16T00:02:13.093Z,569,7
18,12,2023-06-16T00:02:23.093Z,413,3
24,26,2023-06-16T00:02:23.093Z,572,4
10,9,2023-06-16T00:02:33.093Z,717,2
20,35,2023-06-16T00:02:33.093Z,338,4
4,9,2023-06-16T00:02:43.093Z,64,2
20,35,2023-06-16T00:02:43.093Z,809,4
27,31,2023-06-16T00:02:43.093Z,305,5
6,7,2023-06-16T00:02:53.093Z,787,8
12,7,2023-06-16T00:02:53.093Z,413,8
19,18,2023-06-16T00:02:53.093Z,72,7
29,27,2023-06-16T00:02:53.093Z,484,11
7,1,2023-06-16T00:03:03.093Z,787,1
22,34,2023-06-16T00:03:03.093Z,561,6
25,15,2023-06-16T00:03:03.093Z,107,14
3,5,2023-06-16T00:01:33.093Z,358,2
20,35,2023-06-16T00:01:33.093Z,641,4
28,30,2023-06-16T00:01:33.093Z,698,10
13,14,2023-06-16T00:01:43.093Z,260,13
27,34,2023-06-16T00:01:43.093Z,121,5
9,14,2023-06-16T00:01:53.093Z,853,13
27,34,2023-06-16T00:01:53.093Z,94,5
14,17,2023-06-16T00:02:03.093Z,829,3
34,33,2023-06-16T00:02:03.093Z,233,7
14,4,2023-06-16T00:02:13.093Z,64,3
32,21,2023-06-16T00:02:13.093Z,698,6
27,31,2023-06-16T00:02:23.093Z,713,5
33,28,2023-06-16T00:02:33.093Z,484,6
26,27,2023-06-16T00:02:43.093Z,808,11
35,30,2023-06-16T00:02:43.093Z,641,10
30,32,2023-06-16T00:03:03.093Z,641,12
12,7,2023-06-16T00:01:33.093Z,714,8
26,27,2023-06-16T00:01:33.093Z,322,11
4,9,2023-06-16T00:01:43.093Z,853,2
20,26,2023-06-16T00:01:43.093Z,808,4
4,5,2023-06-16T00:01:53.093Z,464,2
20,35,2023-06-16T00:01:53.093Z,9,4
4,2,2023-06-16T00:02:03.093Z,787,2
26,27,2023-06-16T00:02:03.093Z,305,11
6,10,2023-06-16T00:02:13.093Z,717,8
20,26,2023-06-16T00:02:13.093Z,613,4
14,12,2023-06-16T00:02:23.093Z,260,3
12,7,2023-06-16T00:02:33.093Z,778,8
9,14,2023-06-16T00:02:43.093Z,717,13
33,21,2023-06-16T00:02:43.093Z,233,6
5,17,2023-06-16T00:02:53.093Z,823,3
15,20,2023-06-16T00:02:53.093Z,610,3
5,4,2023-06-16T00:03:03.093Z,195,3
23,15,2023-06-16T00:03:03.093Z,698,14
20,26,2023-06-16T00:02:53.093Z,269,4
17,22,2023-06-16T00:03:03.093Z,829,9
35,29,2023-06-16T00:03:03.093Z,9,10
11,7,2023-06-16T00:06:23.093Z,647,8
25,15,2023-06-16T00:06:23.093Z,150,14
34,18,2023-06-16T00:06:33.093Z,696,7
8,11,2023-06-16T00:06:23.093Z,298,2
21,16,2023-06-16T00:06:23.093Z,9,9
32,34,2023-06-16T00:06:33.093Z,610,6
12,10,2023-06-16T00:06:43.093Z,544,8
30,32,2023-06-16T00:06:43.093Z,449,12
7,1,2023-06-16T00:06:53.093Z,279,1
18,12,2023-06-16T00:06:53.093Z,397,3
6,10,2023-06-16T00:07:03.093Z,647,8
21,16,2023-06-16T00:07:03.093Z,139,9
32,21,2023-06-16T00:07:03.093Z,449,6
16,12,2023-06-16T00:07:13.093Z,675,3
28,29,2023-06-16T00:07:13.093Z,991,10
10,9,2023-06-16T00:07:23.093Z,113,2
19,33,2023-06-16T00:07:23.093Z,753,7
20,26,2023-06-16T00:07:33.093Z,936,4
7,3,2023-06-16T00:07:43.093Z,479,1
30,32,2023-06-16T00:07:43.093Z,4,12
4,5,2023-06-16T00:07:53.093Z,272,2
17,22,2023-06-16T00:07:53.093Z,195,9
5,20,2023-06-16T00:06:23.093Z,358,3
20,26,2023-06-16T00:06:23.093Z,98,4
21,23,2023-06-16T00:06:33.093Z,271,9
10,2,2023-06-16T00:06:43.093Z,298,2
25,15,2023-06-16T00:06:43.093Z,338,14
6,10,2023-06-16T00:06:53.093Z,113,8
17,22,2023-06-16T00:06:53.093Z,72,9
1,0,2023-06-16T00:07:03.093Z,241,7
20,26,2023-06-16T00:07:03.093Z,358,4
25,15,2023-06-16T00:07:03.093Z,409,14
10,5,2023-06-16T00:07:13.093Z,544,2
23,24,2023-06-16T00:07:13.093Z,271,14
0,3,2023-06-16T00:06:23.093Z,202,1
17,16,2023-06-16T00:06:23.093Z,675,9
11,10,2023-06-16T00:06:33.093Z,298,8
7,6,2023-06-16T00:06:43.093Z,647,1
15,4,2023-06-16T00:06:23.093Z,118,3
0,3,2023-06-16T00:06:33.093Z,663,1
6,7,2023-06-16T00:06:43.093Z,479,8
21,22,2023-06-16T00:06:43.093Z,991,9
3,9,2023-06-16T00:06:53.093Z,663,2
16,17,2023-06-16T00:06:53.093Z,205,3
33,25,2023-06-16T00:06:53.093Z,132,6
18,4,2023-06-16T00:07:03.093Z,696,3
23,15,2023-06-16T00:07:03.093Z,485,14
1,0,2023-06-16T00:03:23.093Z,356,7
6,10,2023-06-16T00:03:23.093Z,413,8
16,20,2023-06-16T00:03:23.093Z,263,3
28,30,2023-06-16T00:03:23.093Z,540,10
34,0,2023-06-16T00:03:23.093Z,479,7
4,11,2023-06-16T00:03:33.093Z,195,2
7,1,2023-06-16T00:03:33.093Z,284,1
10,2,2023-06-16T00:03:33.093Z,413,2
1,18,2023-06-16T00:03:43.093Z,979,7
3,5,2023-06-16T00:03:43.093Z,206,2
7,3,2023-06-16T00:03:43.093Z,72,1
23,15,2023-06-16T00:03:43.093Z,225,14
35,30,2023-06-16T00:03:43.093Z,870,10
1,0,2023-06-16T00:03:53.093Z,298,7
12,7,2023-06-16T00:03:53.093Z,717,8
15,12,2023-06-16T00:03:53.093Z,107,3
27,31,2023-06-16T00:03:53.093Z,484,5
34,0,2023-06-16T00:03:53.093Z,647,7
5,20,2023-06-16T00:04:03.093Z,206,3
9,14,2023-06-16T00:04:03.093Z,279,13
10,9,2023-06-16T00:04:03.093Z,195,2
8,2,2023-06-16T00:04:13.093Z,929,2
9,8,2023-06-16T00:04:13.093Z,18,13
14,19,2023-06-16T00:04:13.093Z,753,3
22,34,2023-06-16T00:04:13.093Z,823,6
3,11,2023-06-16T00:04:23.093Z,356,2
7,3,2023-06-16T00:04:23.093Z,717,1
9,14,2023-06-16T00:04:23.093Z,195,13
11,10,2023-06-16T00:04:23.093Z,72,8
31,32,2023-06-16T00:04:23.093Z,484,12
2,1,2023-06-16T00:04:33.093Z,929,1
3,9,2023-06-16T00:04:33.093Z,413,2
10,5,2023-06-16T00:04:33.093Z,107,2
14,13,2023-06-16T00:04:33.093Z,569,3
20,35,2023-06-16T00:04:33.093Z,206,4
31,32,2023-06-16T00:04:33.093Z,9,12
2,1,2023-06-16T00:04:43.093Z,93,1
10,5,2023-06-16T00:04:43.093Z,72,2
32,25,2023-06-16T00:04:33.093Z,484,6
33,28,2023-06-16T00:04:33.093Z,271,6
3,2,2023-06-16T00:04:43.093Z,717,2
13,8,2023-06-16T00:04:43.093Z,698,13
28,30,2023-06-16T00:04:43.093Z,271,10
34,33,2023-06-16T00:04:43.093Z,991,7
35,30,2023-06-16T00:04:43.093Z,117,10
13,8,2023-06-16T00:04:53.093Z,569,13
30,32,2023-06-16T00:04:53.093Z,150,12
7,6,2023-06-16T00:05:13.093Z,979,1
18,17,2023-06-16T00:05:13.093Z,675,3
19,0,2023-06-16T00:05:23.093Z,202,7
5,17,2023-06-16T00:05:33.093Z,72,3
22,34,2023-06-16T00:05:33.093Z,540,6
0,6,2023-06-16T00:05:43.093Z,113,1
19,0,2023-06-16T00:05:43.093Z,663,7
21,16,2023-06-16T00:04:53.093Z,205,9
31,32,2023-06-16T00:04:53.093Z,338,12
35,30,2023-06-16T00:04:53.093Z,139,10
35,29,2023-06-16T00:05:03.093Z,610,10
4,2,2023-06-16T00:05:13.093Z,18,2
24,35,2023-06-16T00:05:43.093Z,409,4
32,21,2023-06-16T00:05:43.093Z,271,6
30,32,2023-06-16T00:05:13.093Z,271,12
11,7,2023-06-16T00:05:43.093Z,628,8
7,1,2023-06-16T00:05:53.093Z,628,1
30,32,2023-06-16T00:05:53.093Z,206,12
33,21,2023-06-16T00:05:53.093Z,991,6
30,32,2023-06-16T00:06:03.093Z,107,12
9,8,2023-06-16T00:06:13.093Z,298,13
32,21,2023-06-16T00:04:53.093Z,485,6
14,17,2023-06-16T00:05:53.093Z,853,3
3,9,2023-06-16T00:06:03.093Z,298,2
