enter,exit,date,id,location
4,5,2023-07-23T17:31:43.093Z,262,2
13,8,2023-07-23T17:31:43.093Z,197,13
27,31,2023-07-23T17:31:43.093Z,309,5
35,30,2023-07-23T17:31:43.093Z,250,10
7,1,2023-07-23T17:31:53.093Z,265,1
12,12,2023-07-23T17:31:53.093Z,150,8
18,13,2023-07-23T17:31:53.093Z,739,3
27,34,2023-07-23T17:31:53.093Z,728,5
31,32,2023-07-23T17:31:53.093Z,879,12
1,1,2023-07-23T17:32:03.093Z,436,7
7,3,2023-07-23T17:32:03.093Z,863,1
17,16,2023-07-23T17:32:03.093Z,934,9
27,34,2023-07-23T17:32:03.093Z,312,5
32,34,2023-07-23T17:32:03.093Z,139,6
1,1,2023-07-23T17:32:13.093Z,489,7
7,3,2023-07-23T17:32:13.093Z,486,1
12,7,2023-07-23T17:32:13.093Z,150,8
16,13,2023-07-23T17:32:13.093Z,49,3
26,27,2023-07-23T17:32:13.093Z,887,11
0,3,2023-07-23T17:32:23.093Z,530,1
8,11,2023-07-23T17:32:23.093Z,613,2
13,14,2023-07-23T17:32:23.093Z,739,13
17,16,2023-07-23T17:32:23.093Z,761,9
1,33,2023-07-23T17:32:33.093Z,506,7
5,12,2023-07-23T17:32:33.093Z,146,3
10,5,2023-07-23T17:32:33.093Z,895,2
14,17,2023-07-23T17:32:33.093Z,276,3
34,33,2023-07-23T17:32:33.093Z,365,7
5,19,2023-07-23T17:32:43.093Z,863,3
11,7,2023-07-23T17:32:43.093Z,530,8
17,22,2023-07-23T17:32:43.093Z,750,9
24,35,2023-07-23T17:32:43.093Z,518,4
21,16,2023-07-23T17:31:53.093Z,875,9
29,27,2023-07-23T17:31:53.093Z,110,11
33,28,2023-07-23T17:31:53.093Z,893,6
4,9,2023-07-23T17:32:03.093Z,613,2
10,9,2023-07-23T17:32:03.093Z,987,2
20,35,2023-07-23T17:32:03.093Z,972,4
28,30,2023-07-23T17:32:03.093Z,893,10
33,28,2023-07-23T17:32:03.093Z,438,6
3,5,2023-07-23T17:32:13.093Z,863,2
9,8,2023-07-23T17:32:13.093Z,613,13
14,17,2023-07-23T17:32:13.093Z,945,3
21,23,2023-07-23T17:32:13.093Z,518,9
28,29,2023-07-23T17:32:13.093Z,438,10
3,9,2023-07-23T17:32:23.093Z,486,2
9,8,2023-07-23T17:32:23.093Z,987,13
16,4,2023-07-23T17:32:23.093Z,50,3
34,18,2023-07-23T17:32:23.093Z,531,7
4,2,2023-07-23T17:32:33.093Z,475,2
7,6,2023-07-23T17:32:33.093Z,263,1
13,14,2023-07-23T17:32:33.093Z,49,13
21,22,2023-07-23T17:32:33.093Z,855,9
2,6,2023-07-23T17:32:43.093Z,475,1
8,11,2023-07-23T17:32:43.093Z,987,2
16,4,2023-07-23T17:32:43.093Z,875,3
21,16,2023-07-23T17:32:43.093Z,473,9
27,34,2023-07-23T17:32:43.093Z,42,5
1,18,2023-07-23T17:32:53.093Z,586,7
5,17,2023-07-23T17:32:53.093Z,895,3
11,7,2023-07-23T17:32:53.093Z,987,8
14,20,2023-07-23T17:32:53.093Z,163,3
15,4,2023-07-23T17:32:53.093Z,343,3
16,12,2023-07-23T17:32:53.093Z,934,3
17,16,2023-07-23T17:32:53.093Z,100,9
19,19,2023-07-23T17:32:53.093Z,120,7
20,26,2023-07-23T17:32:53.093Z,223,4
21,23,2023-07-23T17:32:53.093Z,417,9
23,24,2023-07-23T17:32:53.093Z,507,14
25,15,2023-07-23T17:32:53.093Z,872,14
29,27,2023-07-23T17:32:53.093Z,117,11
33,28,2023-07-23T17:32:53.093Z,888,6
34,18,2023-07-23T17:32:53.093Z,335,7
4,11,2023-07-23T17:33:03.093Z,50,2
10,5,2023-07-23T17:33:03.093Z,263,2
14,4,2023-07-23T17:33:03.093Z,479,3
17,22,2023-07-23T17:33:03.093Z,58,9
20,35,2023-07-23T17:33:03.093Z,396,4
23,24,2023-07-23T17:33:03.093Z,417,14
28,29,2023-07-23T17:33:03.093Z,888,10
32,34,2023-07-23T17:33:03.093Z,96,6
34,18,2023-07-23T17:33:03.093Z,77,7
7,1,2023-07-23T17:33:13.093Z,8,1
11,7,2023-07-23T17:33:13.093Z,50,8
15,13,2023-07-23T17:33:13.093Z,442,3
18,17,2023-07-23T17:33:13.093Z,248,3
21,22,2023-07-23T17:33:13.093Z,97,9
6,10,2023-07-23T17:32:53.093Z,263,8
1,33,2023-07-23T17:33:03.093Z,347,7
7,3,2023-07-23T17:33:03.093Z,735,1
13,14,2023-07-23T17:33:03.093Z,472,13
15,13,2023-07-23T17:33:03.093Z,48,3
19,0,2023-07-23T17:33:03.093Z,535,7
21,16,2023-07-23T17:33:03.093Z,757,9
