enter,exit,date,id,location
1,0,2023-07-18T13:11:43.093Z,585,7
11,7,2023-07-18T13:11:43.093Z,239,8
13,8,2023-07-18T13:11:43.093Z,219,13
20,35,2023-07-18T13:11:43.093Z,176,4
23,15,2023-07-18T13:11:43.093Z,442,14
27,34,2023-07-18T13:11:43.093Z,813,5
34,18,2023-07-18T13:11:43.093Z,158,7
1,1,2023-07-18T13:11:53.093Z,571,7
7,3,2023-07-18T13:11:53.093Z,862,1
9,14,2023-07-18T13:11:53.093Z,786,13
17,16,2023-07-18T13:11:53.093Z,495,9
21,16,2023-07-18T13:11:53.093Z,578,9
33,25,2023-07-18T13:11:53.093Z,429,6
34,33,2023-07-18T13:11:53.093Z,149,7
4,9,2023-07-18T13:12:03.093Z,510,2
7,6,2023-07-18T13:12:03.093Z,14,1
17,23,2023-07-18T13:12:03.093Z,987,9
26,27,2023-07-18T13:12:03.093Z,194,11
27,34,2023-07-18T13:12:03.093Z,565,5
0,6,2023-07-18T13:12:13.093Z,636,1
1,33,2023-07-18T13:12:13.093Z,790,7
3,9,2023-07-18T13:12:13.093Z,862,2
5,13,2023-07-18T13:12:13.093Z,93,3
17,22,2023-07-18T13:12:13.093Z,486,9
23,15,2023-07-18T13:12:13.093Z,987,14
25,15,2023-07-18T13:12:13.093Z,527,14
26,27,2023-07-18T13:12:13.093Z,569,11
34,33,2023-07-18T13:12:13.093Z,155,7
1,18,2023-07-18T13:12:23.093Z,436,7
2,1,2023-07-18T13:12:23.093Z,864,1
5,12,2023-07-18T13:12:23.093Z,35,3
7,3,2023-07-18T13:12:23.093Z,145,1
19,33,2023-07-18T13:12:23.093Z,190,7
34,33,2023-07-18T13:12:23.093Z,737,7
0,3,2023-07-18T13:12:33.093Z,599,1
3,9,2023-07-18T13:12:33.093Z,145,2
6,7,2023-07-18T13:12:33.093Z,831,8
9,14,2023-07-18T13:12:33.093Z,446,13
15,13,2023-07-18T13:12:33.093Z,442,3
19,0,2023-07-18T13:12:33.093Z,381,7
27,34,2023-07-18T13:12:33.093Z,942,5
33,25,2023-07-18T13:12:33.093Z,149,6
1,18,2023-07-18T13:12:43.093Z,676,7
7,3,2023-07-18T13:12:43.093Z,971,1
9,14,2023-07-18T13:12:43.093Z,510,13
15,13,2023-07-18T13:12:43.093Z,508,3
20,26,2023-07-18T13:12:43.093Z,886,4
34,33,2023-07-18T13:12:43.093Z,412,7
5,19,2023-07-18T13:12:53.093Z,890,3
7,1,2023-07-18T13:12:53.093Z,73,1
11,10,2023-07-18T13:12:53.093Z,803,8
18,12,2023-07-18T13:12:53.093Z,616,3
30,32,2023-07-18T13:12:53.093Z,139,12
34,33,2023-07-18T13:12:53.093Z,163,7
4,9,2023-07-18T13:13:03.093Z,436,2
6,10,2023-07-18T13:13:03.093Z,14,8
12,7,2023-07-18T13:13:03.093Z,660,8
14,20,2023-07-18T13:13:03.093Z,157,3
28,30,2023-07-18T13:13:03.093Z,610,10
33,21,2023-07-18T13:13:03.093Z,452,6
1,0,2023-07-18T13:13:13.093Z,108,7
7,3,2023-07-18T13:13:13.093Z,434,1
12,7,2023-07-18T13:13:13.093Z,616,8
14,12,2023-07-18T13:13:13.093Z,363,3
18,13,2023-07-18T13:13:13.093Z,676,3
27,34,2023-07-18T13:13:13.093Z,294,5
33,21,2023-07-18T13:13:13.093Z,389,6
9,14,2023-07-18T13:13:23.093Z,145,13
27,31,2023-07-18T13:13:23.093Z,555,5
33,21,2023-07-18T13:13:23.093Z,790,6
1,33,2023-07-18T13:13:33.093Z,897,7
4,2,2023-07-18T13:12:13.093Z,864,2
7,1,2023-07-18T13:12:13.093Z,589,1
9,14,2023-07-18T13:12:13.093Z,778,13
10,2,2023-07-18T13:12:13.093Z,896,2
12,10,2023-07-18T13:12:13.093Z,522,8
18,13,2023-07-18T13:12:13.093Z,158,3
20,26,2023-07-18T13:12:13.093Z,345,4
0,6,2023-07-18T13:12:23.093Z,585,1
3,5,2023-07-18T13:12:23.093Z,890,2
6,7,2023-07-18T13:12:23.093Z,434,8
10,5,2023-07-18T13:12:23.093Z,522,2
20,26,2023-07-18T13:12:23.093Z,86,4
35,29,2023-07-18T13:12:23.093Z,916,10
1,18,2023-07-18T13:12:33.093Z,616,7
5,20,2023-07-18T13:12:33.093Z,698,3
7,1,2023-07-18T13:12:33.093Z,239,1
13,8,2023-07-18T13:12:33.093Z,803,13
18,4,2023-07-18T13:12:33.093Z,436,3
22,25,2023-07-18T13:12:33.093Z,486,6
32,34,2023-07-18T13:12:33.093Z,866,6
34,33,2023-07-18T13:12:33.093Z,36,7
5,17,2023-07-18T13:12:43.093Z,523,3
8,11,2023-07-18T13:12:43.093Z,803,2
12,7,2023-07-18T13:12:43.093Z,701,8
19,33,2023-07-18T13:12:43.093Z,738,7
32,21,2023-07-18T13:12:43.093Z,171,6
3,2,2023-07-18T13:12:53.093Z,599,2
6,10,2023-07-18T13:12:53.093Z,7,8
9,14,2023-07-18T13:12:53.093Z,219,13
12,10,2023-07-18T13:12:53.093Z,35,8
20,35,2023-07-18T13:12:53.093Z,169,4
32,21,2023-07-18T13:12:53.093Z,271,6
35,30,2023-07-18T13:12:53.093Z,621,10
5,17,2023-07-18T13:13:03.093Z,522,3
9,14,2023-07-18T13:13:03.093Z,862,13
13,8,2023-07-18T13:13:03.093Z,93,13
16,13,2023-07-18T13:13:03.093Z,392,3
30,32,2023-07-18T13:13:03.093Z,41,12
34,33,2023-07-18T13:13:03.093Z,193,7
6,10,2023-07-18T13:13:13.093Z,636,8
10,2,2023-07-18T13:13:13.093Z,7,2
13,14,2023-07-18T13:13:13.093Z,158,13
16,13,2023-07-18T13:13:13.093Z,524,3
21,22,2023-07-18T13:13:13.093Z,171,9
30,32,2023-07-18T13:13:13.093Z,549,12
34,33,2023-07-18T13:13:13.093Z,450,7
17,22,2023-07-18T13:13:23.093Z,347,9
28,30,2023-07-18T13:13:23.093Z,295,10
34,18,2023-07-18T13:13:23.093Z,378,7
8,2,2023-07-18T13:13:33.093Z,93,2
14,20,2023-07-18T13:13:33.093Z,786,3
25,15,2023-07-18T13:13:33.093Z,873,14
32,25,2023-07-18T13:13:33.093Z,920,6
6,10,2023-07-18T13:13:43.093Z,701,8
16,12,2023-07-18T13:13:43.093Z,752,3
22,25,2023-07-18T13:13:43.093Z,171,6
33,21,2023-07-18T13:13:43.093Z,190,6
7,3,2023-07-18T13:13:23.093Z,831,1
16,20,2023-07-18T13:13:23.093Z,469,3
30,32,2023-07-18T13:13:23.093Z,116,12
7,6,2023-07-18T13:13:33.093Z,701,1
13,8,2023-07-18T13:13:33.093Z,442,13
33,28,2023-07-18T13:13:33.093Z,155,6
2,3,2023-07-18T13:13:43.093Z,7,1
7,1,2023-07-18T13:13:43.093Z,597,1
13,8,2023-07-18T13:13:43.093Z,508,13
25,15,2023-07-18T13:13:43.093Z,486,14
