enter,exit,date,id,location
8,11,2023-07-18T16:58:13.093Z,4,2
25,24,2023-07-18T16:58:13.093Z,10,14
3,2,2023-07-18T16:58:23.093Z,597,2
8,5,2023-07-18T16:58:23.093Z,906,2
14,17,2023-07-18T16:58:23.093Z,964,3
19,19,2023-07-18T16:58:23.093Z,464,7
34,33,2023-07-18T16:58:23.093Z,975,7
5,12,2023-07-18T16:58:33.093Z,578,3
9,8,2023-07-18T16:58:33.093Z,949,13
18,4,2023-07-18T16:58:33.093Z,837,3
34,0,2023-07-18T16:58:33.093Z,142,7
2,1,2023-07-18T16:58:43.093Z,597,1
4,5,2023-07-18T16:58:43.093Z,55,2
8,2,2023-07-18T16:58:43.093Z,20,2
7,6,2023-07-18T16:58:13.093Z,33,1
13,8,2023-07-18T16:58:13.093Z,648,13
34,18,2023-07-18T16:58:13.093Z,663,7
5,12,2023-07-18T16:58:23.093Z,346,3
7,6,2023-07-18T16:58:23.093Z,897,1
13,8,2023-07-18T16:58:23.093Z,297,13
15,20,2023-07-18T16:58:23.093Z,266,3
20,26,2023-07-18T16:58:23.093Z,712,4
32,21,2023-07-18T16:58:23.093Z,990,6
0,3,2023-07-18T16:58:33.093Z,770,1
6,6,2023-07-18T16:58:33.093Z,444,8
10,9,2023-07-18T16:58:33.093Z,364,2
19,33,2023-07-18T16:58:33.093Z,464,7
35,30,2023-07-18T16:58:33.093Z,304,10
6,10,2023-07-18T16:58:13.093Z,949,8
11,10,2023-07-18T16:58:13.093Z,364,8
1,1,2023-07-18T16:58:23.093Z,50,7
6,10,2023-07-18T16:58:23.093Z,329,8
11,10,2023-07-18T16:58:23.093Z,4,8
17,16,2023-07-18T16:58:23.093Z,816,9
27,34,2023-07-18T16:58:23.093Z,378,5
1,18,2023-07-18T16:58:33.093Z,108,7
7,3,2023-07-18T16:58:33.093Z,405,1
13,13,2023-07-18T16:58:33.093Z,662,13
31,32,2023-07-18T16:58:33.093Z,465,12
1,0,2023-07-18T16:58:43.093Z,613,7
3,11,2023-07-18T16:58:43.093Z,679,2
7,6,2023-07-18T16:58:43.093Z,118,1
10,5,2023-07-18T16:58:43.093Z,329,2
11,10,2023-07-18T16:58:43.093Z,765,8
17,16,2023-07-18T16:58:43.093Z,772,9
27,34,2023-07-18T16:58:43.093Z,956,5
31,32,2023-07-18T16:58:43.093Z,918,12
34,0,2023-07-18T16:58:43.093Z,835,7
8,9,2023-07-18T16:58:53.093Z,648,2
11,10,2023-07-18T16:58:53.093Z,679,8
13,8,2023-07-18T16:58:53.093Z,172,13
17,23,2023-07-18T16:58:53.093Z,964,9
27,34,2023-07-18T16:58:53.093Z,733,5
34,34,2023-07-18T16:58:53.093Z,724,7
4,2,2023-07-18T16:59:03.093Z,837,2
10,9,2023-07-18T16:59:03.093Z,4,2
13,8,2023-07-18T16:59:03.093Z,381,13
18,17,2023-07-18T16:59:03.093Z,663,3
27,34,2023-07-18T16:59:03.093Z,490,5
32,21,2023-07-18T16:59:03.093Z,842,6
1,33,2023-07-18T16:59:13.093Z,124,7
5,4,2023-07-18T16:59:13.093Z,526,3
7,1,2023-07-18T16:59:13.093Z,346,1
9,14,2023-07-18T16:59:13.093Z,364,13
14,17,2023-07-18T16:59:13.093Z,633,3
20,35,2023-07-18T16:59:13.093Z,895,4
32,21,2023-07-18T16:59:13.093Z,88,6
2,3,2023-07-18T16:59:23.093Z,837,1
4,5,2023-07-18T16:59:23.093Z,881,2
9,14,2023-07-18T16:59:23.093Z,648,13
14,20,2023-07-18T16:59:23.093Z,766,3
4,9,2023-07-18T16:59:33.093Z,526,2
13,14,2023-07-18T16:59:33.093Z,439,13
23,15,2023-07-18T16:59:33.093Z,964,14
2,1,2023-07-18T16:59:43.093Z,297,1
6,10,2023-07-18T16:59:43.093Z,444,8
12,7,2023-07-18T16:59:43.093Z,328,8
