enter,exit,date,id,location
7,1,2023-07-02T06:07:43.093Z,459,1
22,34,2023-07-02T06:07:43.093Z,332,6
14,17,2023-07-02T06:07:53.093Z,940,3
18,4,2023-07-02T06:07:53.093Z,406,3
24,35,2023-07-02T06:07:53.093Z,429,4
27,31,2023-07-02T06:07:53.093Z,794,5
31,32,2023-07-02T06:07:53.093Z,376,12
6,7,2023-07-02T06:08:03.093Z,932,8
17,16,2023-07-02T06:08:03.093Z,300,9
21,22,2023-07-02T06:08:03.093Z,93,9
27,34,2023-07-02T06:09:33.093Z,565,5
25,15,2023-07-02T06:08:03.093Z,253,14
29,27,2023-07-02T06:08:03.093Z,516,11
1,33,2023-07-02T06:08:13.093Z,470,7
5,20,2023-07-02T06:08:13.093Z,576,3
14,17,2023-07-02T06:08:13.093Z,201,3
16,4,2023-07-02T06:08:13.093Z,803,3
20,26,2023-07-02T06:08:13.093Z,711,4
24,35,2023-07-02T06:08:13.093Z,147,4
29,27,2023-07-02T06:08:13.093Z,972,11
34,33,2023-07-02T06:08:13.093Z,387,7
17,16,2023-07-02T06:08:23.093Z,538,9
31,32,2023-07-02T06:08:23.093Z,794,12
34,18,2023-07-02T06:08:23.093Z,686,7
4,5,2023-07-02T06:08:33.093Z,803,2
18,13,2023-07-02T06:08:33.093Z,686,3
24,35,2023-07-02T06:08:33.093Z,559,4
27,34,2023-07-02T06:08:33.093Z,365,5
35,30,2023-07-02T06:08:33.093Z,106,10
27,34,2023-07-02T06:08:43.093Z,52,5
30,32,2023-07-02T06:08:53.093Z,106,12
33,21,2023-07-02T06:08:53.093Z,854,6
20,35,2023-07-02T06:09:03.093Z,208,4
1,18,2023-07-02T06:08:33.093Z,526,7
11,7,2023-07-02T06:08:33.093Z,347,8
28,30,2023-07-02T06:08:33.093Z,143,10
33,28,2023-07-02T06:08:33.093Z,811,6
17,22,2023-07-02T06:08:43.093Z,156,9
26,27,2023-07-02T06:08:43.093Z,711,11
33,25,2023-07-02T06:08:43.093Z,165,6
17,16,2023-07-02T06:08:53.093Z,491,9
27,34,2023-07-02T06:08:53.093Z,601,5
34,33,2023-07-02T06:08:53.093Z,780,7
7,6,2023-07-02T06:09:03.093Z,924,1
17,23,2023-07-02T06:09:03.093Z,320,9
27,31,2023-07-02T06:09:03.093Z,403,5
1,0,2023-07-02T06:09:13.093Z,493,7
3,9,2023-07-02T06:09:13.093Z,745,2
6,10,2023-07-02T06:09:13.093Z,924,8
8,11,2023-07-02T06:09:13.093Z,197,2
13,14,2023-07-02T06:09:13.093Z,875,13
15,20,2023-07-02T06:09:13.093Z,844,3
17,22,2023-07-02T06:09:13.093Z,127,9
19,33,2023-07-02T06:09:13.093Z,626,7
20,26,2023-07-02T06:09:13.093Z,253,4
28,29,2023-07-02T06:09:13.093Z,685,10
34,33,2023-07-02T06:09:13.093Z,42,7
11,7,2023-07-02T06:09:23.093Z,197,8
13,14,2023-07-02T06:09:23.093Z,830,13
25,15,2023-07-02T06:09:23.093Z,165,14
