enter,exit,date,id,location
20,35,2023-07-03T06:48:23.093Z,968,4
21,22,2023-07-03T06:48:23.093Z,514,9
22,34,2023-07-03T06:48:23.093Z,907,6
30,32,2023-07-03T06:48:23.093Z,516,12
33,21,2023-07-03T06:48:23.093Z,35,6
3,11,2023-07-03T06:48:33.093Z,983,2
5,12,2023-07-03T06:48:33.093Z,957,3
7,3,2023-07-03T06:48:33.093Z,397,1
16,13,2023-07-03T06:48:33.093Z,143,3
21,22,2023-07-03T06:48:33.093Z,102,9
22,25,2023-07-03T06:48:33.093Z,857,6
27,34,2023-07-03T06:48:33.093Z,349,5
32,34,2023-07-03T06:48:33.093Z,516,6
33,28,2023-07-03T06:48:33.093Z,276,6
35,30,2023-07-03T06:48:33.093Z,511,10
4,9,2023-07-03T06:48:43.093Z,927,2
9,14,2023-07-03T06:48:43.093Z,2,13
11,7,2023-07-03T06:48:43.093Z,983,8
16,13,2023-07-03T06:48:43.093Z,693,3
20,26,2023-07-03T06:48:43.093Z,764,4
25,15,2023-07-03T06:48:43.093Z,665,14
28,30,2023-07-03T06:48:43.093Z,276,10
30,32,2023-07-03T06:48:43.093Z,511,12
34,18,2023-07-03T06:48:43.093Z,286,7
35,29,2023-07-03T06:48:43.093Z,968,10
12,10,2023-07-03T06:48:53.093Z,772,8
19,0,2023-07-03T06:48:53.093Z,126,7
22,25,2023-07-03T06:48:53.093Z,982,6
29,27,2023-07-03T06:48:53.093Z,968,11
33,25,2023-07-03T06:48:53.093Z,385,6
3,9,2023-07-03T06:49:03.093Z,397,2
9,14,2023-07-03T06:49:03.093Z,116,13
11,7,2023-07-03T06:49:03.093Z,933,8
20,26,2023-07-03T06:49:03.093Z,970,4
26,27,2023-07-03T06:49:03.093Z,569,11
32,34,2023-07-03T06:49:03.093Z,511,6
35,29,2023-07-03T06:49:03.093Z,805,10
1,33,2023-07-03T06:49:13.093Z,567,7
7,3,2023-07-03T06:49:13.093Z,486,1
12,7,2023-07-03T06:49:13.093Z,496,8
0,3,2023-07-03T06:49:23.093Z,699,1
3,11,2023-07-03T06:49:23.093Z,132,2
7,3,2023-07-03T06:49:23.093Z,755,1
14,20,2023-07-03T06:49:23.093Z,2,3
16,4,2023-07-03T06:49:23.093Z,225,3
25,15,2023-07-03T06:49:23.093Z,548,14
31,32,2023-07-03T06:49:23.093Z,484,12
32,21,2023-07-03T06:49:23.093Z,276,6
33,25,2023-07-03T06:49:23.093Z,660,6
3,11,2023-07-03T06:49:33.093Z,486,2
11,10,2023-07-03T06:49:33.093Z,132,8
23,24,2023-07-03T06:49:33.093Z,82,14
25,15,2023-07-03T06:49:33.093Z,129,14
32,25,2023-07-03T06:49:33.093Z,653,6
33,21,2023-07-03T06:49:33.093Z,550,6
22,34,2023-07-03T06:49:43.093Z,514,6
27,34,2023-07-03T06:49:43.093Z,684,5
7,6,2023-07-03T06:49:53.093Z,124,1
14,4,2023-07-03T06:49:53.093Z,116,3
15,4,2023-07-03T06:49:53.093Z,312,3
27,31,2023-07-03T06:49:53.093Z,973,5
7,1,2023-07-03T06:50:03.093Z,933,1
18,17,2023-07-03T06:50:03.093Z,62,3
22,34,2023-07-03T06:50:03.093Z,102,6
35,29,2023-07-03T06:50:03.093Z,82,10
0,3,2023-07-03T06:50:13.093Z,229,1
15,13,2023-07-03T06:50:13.093Z,273,3
30,32,2023-07-03T06:50:13.093Z,956,12
6,7,2023-07-03T06:50:23.093Z,325,8
8,11,2023-07-03T06:50:23.093Z,73,2
9,8,2023-07-03T06:50:23.093Z,871,13
9,14,2023-07-03T06:49:33.093Z,397,13
15,20,2023-07-03T06:49:33.093Z,351,3
18,12,2023-07-03T06:49:33.093Z,429,3
20,26,2023-07-03T06:49:33.093Z,130,4
21,16,2023-07-03T06:49:33.093Z,944,9
3,5,2023-07-03T06:49:43.093Z,699,2
9,14,2023-07-03T06:49:43.093Z,772,13
5,12,2023-07-03T06:49:53.093Z,528,3
20,26,2023-07-03T06:49:53.093Z,2,4
5,20,2023-07-03T06:50:03.093Z,22,3
9,14,2023-07-03T06:50:03.093Z,228,13
33,25,2023-07-03T06:50:03.093Z,668,6
5,17,2023-07-03T06:50:13.093Z,626,3
7,3,2023-07-03T06:50:13.093Z,496,1
16,12,2023-07-03T06:50:13.093Z,855,3
19,0,2023-07-03T06:50:13.093Z,50,7
22,25,2023-07-03T06:50:13.093Z,844,6
31,32,2023-07-03T06:50:13.093Z,290,12
34,0,2023-07-03T06:50:13.093Z,492,7
35,29,2023-07-03T06:50:13.093Z,30,10
3,2,2023-07-03T06:50:23.093Z,586,2
16,4,2023-07-03T06:50:23.093Z,35,3
18,20,2023-07-03T06:50:23.093Z,286,3
25,15,2023-07-03T06:50:23.093Z,660,14
26,27,2023-07-03T06:50:23.093Z,130,11
29,27,2023-07-03T06:50:23.093Z,30,11
30,32,2023-07-03T06:50:23.093Z,904,12
31,32,2023-07-03T06:50:33.093Z,973,12
5,20,2023-07-03T06:50:43.093Z,846,3
18,13,2023-07-03T06:50:43.093Z,200,3
0,3,2023-07-03T06:49:33.093Z,871,1
14,19,2023-07-03T06:49:33.093Z,143,3
32,25,2023-07-03T06:50:23.093Z,956,6
5,19,2023-07-03T06:50:33.093Z,66,3
18,13,2023-07-03T06:50:33.093Z,831,3
25,15,2023-07-03T06:50:33.093Z,653,14
34,33,2023-07-03T06:50:33.093Z,534,7
4,5,2023-07-03T06:50:43.093Z,312,2
8,2,2023-07-03T06:50:43.093Z,871,2
15,13,2023-07-03T06:50:43.093Z,665,3
23,15,2023-07-03T06:50:43.093Z,550,14
5,20,2023-07-03T06:49:33.093Z,30,3
10,5,2023-07-03T06:49:33.093Z,846,2
16,17,2023-07-03T06:49:33.093Z,414,3
0,6,2023-07-03T06:49:43.093Z,126,1
24,35,2023-07-03T06:49:43.093Z,82,4
29,27,2023-07-03T06:49:43.093Z,191,11
32,25,2023-07-03T06:49:43.093Z,484,6
10,5,2023-07-03T06:49:53.093Z,132,2
25,15,2023-07-03T06:49:53.093Z,857,14
28,30,2023-07-03T06:49:53.093Z,956,10
3,5,2023-07-03T06:50:03.093Z,755,2
15,12,2023-07-03T06:50:03.093Z,993,3
20,35,2023-07-03T06:50:03.093Z,30,4
25,15,2023-07-03T06:50:03.093Z,982,14
1,0,2023-07-03T06:50:13.093Z,739,7
9,8,2023-07-03T06:50:13.093Z,73,13
11,7,2023-07-03T06:50:13.093Z,977,8
21,16,2023-07-03T06:50:13.093Z,604,9
26,27,2023-07-03T06:50:13.093Z,970,11
4,5,2023-07-03T06:50:23.093Z,610,2
20,26,2023-07-03T06:50:23.093Z,465,4
33,25,2023-07-03T06:50:23.093Z,605,6
4,5,2023-07-03T06:50:33.093Z,116,2
11,7,2023-07-03T06:50:33.093Z,502,8
19,33,2023-07-03T06:50:33.093Z,118,7
27,34,2023-07-03T06:50:33.093Z,686,5
11,10,2023-07-03T06:50:43.093Z,73,8
19,33,2023-07-03T06:49:33.093Z,835,7
22,21,2023-07-03T06:49:33.093Z,604,6
26,27,2023-07-03T06:49:33.093Z,608,11
4,9,2023-07-03T06:49:43.093Z,73,2
7,3,2023-07-03T06:49:43.093Z,586,1
11,10,2023-07-03T06:49:43.093Z,486,8
18,20,2023-07-03T06:49:43.093Z,465,3
25,15,2023-07-03T06:49:43.093Z,316,14
33,28,2023-07-03T06:49:43.093Z,956,6
23,15,2023-07-03T06:49:53.093Z,911,14
26,27,2023-07-03T06:49:53.093Z,517,11
1,18,2023-07-03T06:50:03.093Z,200,7
10,11,2023-07-03T06:50:03.093Z,977,2
16,13,2023-07-03T06:50:03.093Z,466,3
21,16,2023-07-03T06:50:03.093Z,276,9
28,30,2023-07-03T06:50:03.093Z,904,10
3,9,2023-07-03T06:50:13.093Z,871,2
10,9,2023-07-03T06:50:13.093Z,486,2
20,26,2023-07-03T06:50:13.093Z,351,4
25,15,2023-07-03T06:50:13.093Z,385,14
27,31,2023-07-03T06:50:13.093Z,811,5
15,13,2023-07-03T06:50:23.093Z,873,3
27,31,2023-07-03T06:50:23.093Z,638,5
1,18,2023-07-03T06:50:33.093Z,741,7
6,7,2023-07-03T06:50:33.093Z,126,8
15,13,2023-07-03T06:50:33.093Z,908,3
21,23,2023-07-03T06:50:33.093Z,550,9
2,1,2023-07-03T06:50:43.093Z,586,1
20,26,2023-07-03T06:50:43.093Z,22,4
32,21,2023-07-03T06:50:43.093Z,904,6
0,3,2023-07-03T06:50:53.093Z,739,1
5,17,2023-07-03T06:50:53.093Z,699,3
8,5,2023-07-03T06:50:53.093Z,698,2
14,17,2023-07-03T06:50:53.093Z,397,3
26,27,2023-07-03T06:50:53.093Z,764,11
0,6,2023-07-03T06:51:03.093Z,50,1
2,1,2023-07-03T06:51:03.093Z,73,1
7,1,2023-07-03T06:51:03.093Z,977,1
13,14,2023-07-03T06:51:03.093Z,693,13
27,31,2023-07-03T06:51:03.093Z,559,5
33,21,2023-07-03T06:51:03.093Z,835,6
1,33,2023-07-03T06:51:13.093Z,830,7
14,13,2023-07-03T06:51:13.093Z,228,3
26,27,2023-07-03T06:50:43.093Z,2,11
31,32,2023-07-03T06:50:43.093Z,811,12
4,5,2023-07-03T06:50:53.093Z,35,2
10,2,2023-07-03T06:50:53.093Z,73,2
25,15,2023-07-03T06:50:53.093Z,668,14
32,34,2023-07-03T06:50:53.093Z,973,6
5,4,2023-07-03T06:51:03.093Z,132,3
16,4,2023-07-03T06:51:03.093Z,276,3
10,5,2023-07-03T06:51:13.093Z,871,2
19,18,2023-07-03T06:51:13.093Z,658,7
33,25,2023-07-03T06:50:43.093Z,567,6
2,6,2023-07-03T06:50:53.093Z,871,1
6,10,2023-07-03T06:50:53.093Z,124,8
13,14,2023-07-03T06:50:53.093Z,250,13
16,20,2023-07-03T06:50:53.093Z,944,3
27,34,2023-07-03T06:50:53.093Z,469,5
1,33,2023-07-03T06:51:03.093Z,533,7
6,10,2023-07-03T06:51:03.093Z,871,8
10,5,2023-07-03T06:51:03.093Z,124,2
26,27,2023-07-03T06:51:03.093Z,351,11
32,34,2023-07-03T06:51:03.093Z,811,6
34,33,2023-07-03T06:51:03.093Z,640,7
5,17,2023-07-03T06:51:13.093Z,755,3
16,4,2023-07-03T06:51:13.093Z,604,3
27,31,2023-07-03T06:50:43.093Z,415,5
3,9,2023-07-03T06:50:53.093Z,496,2
9,14,2023-07-03T06:50:53.093Z,64,13
18,13,2023-07-03T06:50:53.093Z,741,3
31,32,2023-07-03T06:50:53.093Z,638,12
3,9,2023-07-03T06:51:03.093Z,739,2
9,14,2023-07-03T06:51:03.093Z,496,13
21,16,2023-07-03T06:51:03.093Z,904,9
13,8,2023-07-03T06:51:13.093Z,466,13
21,16,2023-07-03T06:51:13.093Z,642,9
27,31,2023-07-03T06:51:13.093Z,556,5
7,3,2023-07-03T06:51:23.093Z,126,1
19,0,2023-07-03T06:51:23.093Z,862,7
25,15,2023-07-03T06:51:13.093Z,956,14
33,21,2023-07-03T06:51:13.093Z,118,6
