enter,exit,date,id,location
16,13,2023-06-18T22:38:03.093Z,979,3
27,31,2023-06-18T22:38:03.093Z,909,5
31,32,2023-06-18T22:38:03.093Z,634,12
0,6,2023-06-18T22:38:13.093Z,432,1
5,13,2023-06-18T22:38:13.093Z,58,3
8,5,2023-06-18T22:38:13.093Z,805,2
2,3,2023-06-18T22:38:03.093Z,556,1
7,3,2023-06-18T22:38:03.093Z,812,1
21,23,2023-06-18T22:38:13.093Z,785,9
22,25,2023-06-18T22:38:13.093Z,9,6
0,6,2023-06-18T22:38:23.093Z,22,1
10,2,2023-06-18T22:38:23.093Z,744,2
0,3,2023-06-18T22:38:33.093Z,628,1
5,20,2023-06-18T22:38:33.093Z,206,3
31,32,2023-06-18T22:38:33.093Z,521,12
33,21,2023-06-18T22:38:33.093Z,619,6
1,0,2023-06-18T22:38:43.093Z,381,7
3,11,2023-06-18T22:38:43.093Z,628,2
20,35,2023-06-18T22:38:43.093Z,542,4
27,34,2023-06-18T22:38:43.093Z,357,5
32,34,2023-06-18T22:38:43.093Z,267,6
6,7,2023-06-18T22:38:53.093Z,432,8
14,20,2023-06-18T22:38:53.093Z,610,3
0,6,2023-06-18T22:38:03.093Z,585,1
5,13,2023-06-18T22:38:03.093Z,610,3
13,8,2023-06-18T22:39:03.093Z,979,13
32,21,2023-06-18T22:39:03.093Z,353,6
25,15,2023-06-18T22:39:13.093Z,682,14
30,32,2023-06-18T22:39:13.093Z,111,12
11,7,2023-06-18T22:38:03.093Z,790,8
22,25,2023-06-18T22:38:03.093Z,760,6
32,25,2023-06-18T22:38:03.093Z,870,6
15,17,2023-06-18T22:39:33.093Z,645,3
20,35,2023-06-18T22:39:33.093Z,206,4
32,25,2023-06-18T22:39:33.093Z,468,6
25,15,2023-06-18T22:38:13.093Z,760,14
3,5,2023-06-18T22:38:23.093Z,556,2
7,6,2023-06-18T22:38:23.093Z,790,1
26,27,2023-06-18T22:38:23.093Z,773,11
16,20,2023-06-18T22:38:33.093Z,420,3
8,5,2023-06-18T22:38:03.093Z,488,2
25,15,2023-06-18T22:39:03.093Z,702,14
35,30,2023-06-18T22:39:03.093Z,111,10
6,10,2023-06-18T22:39:13.093Z,790,8
8,5,2023-06-18T22:39:13.093Z,979,2
10,9,2023-06-18T22:39:13.093Z,812,2
32,21,2023-06-18T22:39:13.093Z,281,6
5,13,2023-06-18T22:39:23.093Z,216,3
9,8,2023-06-18T22:39:23.093Z,812,13
28,30,2023-06-18T22:38:03.093Z,518,10
27,34,2023-06-18T22:39:23.093Z,113,5
8,5,2023-06-18T22:39:33.093Z,812,2
10,11,2023-06-18T22:39:33.093Z,159,2
16,4,2023-06-18T22:39:33.093Z,619,3
31,32,2023-06-18T22:39:33.093Z,910,12
14,20,2023-06-18T22:38:13.093Z,542,3
27,31,2023-06-18T22:38:13.093Z,521,5
6,10,2023-06-18T22:38:23.093Z,667,8
23,24,2023-06-18T22:38:23.093Z,785,14
27,34,2023-06-18T22:38:23.093Z,608,5
33,25,2023-06-18T22:38:23.093Z,702,6
3,11,2023-06-18T22:38:33.093Z,812,2
13,14,2023-06-18T22:38:33.093Z,610,13
0,3,2023-06-18T22:38:43.093Z,611,1
5,20,2023-06-18T22:38:43.093Z,878,3
24,26,2023-06-18T22:38:43.093Z,785,4
0,6,2023-06-18T22:38:53.093Z,159,1
15,19,2023-06-18T22:38:53.093Z,304,3
21,16,2023-06-18T22:38:53.093Z,619,9
27,31,2023-06-18T22:38:53.093Z,910,5
1,18,2023-06-18T22:39:03.093Z,278,7
26,27,2023-06-18T22:39:03.093Z,785,11
3,5,2023-06-18T22:39:13.093Z,611,2
1,33,2023-06-18T22:39:23.093Z,539,7
6,10,2023-06-18T22:39:23.093Z,159,8
3,9,2023-06-18T22:39:33.093Z,432,2
21,22,2023-06-18T22:39:33.093Z,353,9
34,33,2023-06-18T22:39:33.093Z,642,7
14,20,2023-06-18T22:38:23.093Z,111,3
25,15,2023-06-18T22:38:23.093Z,870,14
32,34,2023-06-18T22:38:23.093Z,271,6
1,33,2023-06-18T22:38:33.093Z,90,7
10,5,2023-06-18T22:38:33.093Z,667,2
30,32,2023-06-18T22:38:33.093Z,518,12
2,3,2023-06-18T22:38:43.093Z,744,1
15,12,2023-06-18T22:38:43.093Z,434,3
33,25,2023-06-18T22:38:43.093Z,682,6
1,33,2023-06-18T22:38:53.093Z,388,7
20,35,2023-06-18T22:38:53.093Z,111,4
25,15,2023-06-18T22:38:53.093Z,9,14
35,30,2023-06-18T22:38:53.093Z,542,10
11,10,2023-06-18T22:39:03.093Z,812,8
30,32,2023-06-18T22:39:03.093Z,542,12
5,12,2023-06-18T22:39:13.093Z,612,3
3,5,2023-06-18T22:39:23.093Z,744,2
7,3,2023-06-18T22:39:23.093Z,432,1
13,8,2023-06-18T22:39:33.093Z,58,13
33,21,2023-06-18T22:39:33.093Z,90,6
1,18,2023-06-18T22:39:43.093Z,406,7
5,4,2023-06-18T22:39:43.093Z,395,3
6,7,2023-06-18T22:39:43.093Z,806,8
7,6,2023-06-18T22:39:43.093Z,657,1
8,9,2023-06-18T22:39:43.093Z,58,2
11,7,2023-06-18T22:39:43.093Z,159,8
13,14,2023-06-18T22:39:43.093Z,216,13
15,4,2023-06-18T22:39:43.093Z,760,3
18,4,2023-06-18T22:39:43.093Z,278,3
20,26,2023-06-18T22:39:43.093Z,420,4
27,31,2023-06-18T22:39:43.093Z,824,5
34,0,2023-06-18T22:39:43.093Z,19,7
3,2,2023-06-18T22:39:53.093Z,627,2
4,9,2023-06-18T22:39:53.093Z,619,2
5,4,2023-06-18T22:39:53.093Z,816,3
6,7,2023-06-18T22:39:53.093Z,721,8
9,14,2023-06-18T22:39:53.093Z,58,13
15,4,2023-06-18T22:39:53.093Z,870,3
26,27,2023-06-18T22:39:53.093Z,420,11
32,21,2023-06-18T22:39:53.093Z,779,6
35,30,2023-06-18T22:39:53.093Z,206,10
0,6,2023-06-18T22:40:03.093Z,381,1
2,1,2023-06-18T22:40:03.093Z,627,1
4,2,2023-06-18T22:40:03.093Z,395,2
5,12,2023-06-18T22:40:03.093Z,356,3
6,10,2023-06-18T22:40:03.093Z,657,8
7,1,2023-06-18T22:40:03.093Z,806,1
9,8,2023-06-18T22:40:03.093Z,619,13
12,7,2023-06-18T22:40:03.093Z,434,8
17,16,2023-06-18T22:40:03.093Z,645,9
20,35,2023-06-18T22:40:03.093Z,878,4
21,16,2023-06-18T22:40:03.093Z,281,9
27,34,2023-06-18T22:40:03.093Z,156,5
30,32,2023-06-18T22:40:03.093Z,206,12
32,25,2023-06-18T22:40:03.093Z,634,6
33,21,2023-06-18T22:40:03.093Z,388,6
34,18,2023-06-18T22:40:03.093Z,14,7
0,3,2023-06-18T22:40:13.093Z,19,1
4,9,2023-06-18T22:40:13.093Z,760,2
6,10,2023-06-18T22:40:13.093Z,381,8
7,3,2023-06-18T22:40:13.093Z,159,1
10,5,2023-06-18T22:40:13.093Z,657,2
12,7,2023-06-18T22:40:13.093Z,612,8
20,26,2023-06-18T22:40:13.093Z,610,4
21,23,2023-06-18T22:40:13.093Z,90,9
27,31,2023-06-18T22:40:13.093Z,900,5
32,25,2023-06-18T22:40:13.093Z,518,6
33,21,2023-06-18T22:40:13.093Z,539,6
35,30,2023-06-18T22:40:13.093Z,878,10
4,4,2023-06-18T22:40:23.093Z,278,2
6,7,2023-06-18T22:40:23.093Z,92,8
7,1,2023-06-18T22:40:23.093Z,721,1
9,8,2023-06-18T22:40:23.093Z,760,13
11,7,2023-06-18T22:40:23.093Z,550,8
12,10,2023-06-18T22:40:23.093Z,356,8
18,4,2023-06-18T22:40:23.093Z,406,3
21,22,2023-06-18T22:40:23.093Z,779,9
23,15,2023-06-18T22:40:23.093Z,90,14
27,34,2023-06-18T22:40:23.093Z,867,5
30,32,2023-06-18T22:40:23.093Z,878,12
32,34,2023-06-18T22:40:23.093Z,521,6
34,18,2023-06-18T22:40:23.093Z,689,7
2,6,2023-06-18T22:40:33.093Z,395,1
3,9,2023-06-18T22:40:33.093Z,19,2
5,20,2023-06-18T22:40:33.093Z,754,3
7,6,2023-06-18T22:40:33.093Z,434,1
10,11,2023-06-18T22:40:33.093Z,356,2
14,19,2023-06-18T22:40:33.093Z,216,3
18,13,2023-06-18T22:40:33.093Z,14,3
23,15,2023-06-18T22:40:33.093Z,964,14
25,15,2023-06-18T22:40:33.093Z,468,14
26,27,2023-06-18T22:40:33.093Z,610,11
31,32,2023-06-18T22:40:33.093Z,605,12
32,25,2023-06-18T22:40:33.093Z,542,6
33,21,2023-06-18T22:40:33.093Z,642,6
34,18,2023-06-18T22:40:33.093Z,272,7
1,18,2023-06-18T22:40:43.093Z,748,7
4,2,2023-06-18T22:40:43.093Z,816,2
5,19,2023-06-18T22:40:43.093Z,38,3
7,1,2023-06-18T22:40:43.093Z,612,1
9,8,2023-06-18T22:40:43.093Z,19,13
10,2,2023-06-18T22:40:43.093Z,430,2
12,7,2023-06-18T22:40:43.093Z,578,8
14,17,2023-06-18T22:40:43.093Z,58,3
17,22,2023-06-18T22:40:43.093Z,368,9
21,16,2023-06-18T22:40:43.093Z,388,9
25,15,2023-06-18T22:40:43.093Z,634,14
26,27,2023-06-18T22:40:43.093Z,75,11
27,31,2023-06-18T22:40:43.093Z,598,5
34,0,2023-06-18T22:40:43.093Z,586,7
2,6,2023-06-18T22:40:53.093Z,816,1
4,5,2023-06-18T22:40:53.093Z,870,2
5,13,2023-06-18T22:40:53.093Z,329,3
7,1,2023-06-18T22:40:53.093Z,92,1
16,19,2023-06-18T22:40:53.093Z,645,3
18,12,2023-06-18T22:40:53.093Z,689,3
20,26,2023-06-18T22:40:53.093Z,754,4
21,16,2023-06-18T22:40:53.093Z,539,9
22,34,2023-06-18T22:40:53.093Z,188,6
25,24,2023-06-18T22:40:53.093Z,518,14
27,31,2023-06-18T22:40:53.093Z,973,5
32,34,2023-06-18T22:40:53.093Z,111,6
34,33,2023-06-18T22:40:53.093Z,174,7
0,6,2023-06-18T22:41:03.093Z,586,1
5,17,2023-06-18T22:41:03.093Z,498,3
7,1,2023-06-18T22:41:03.093Z,550,1
8,11,2023-06-18T22:41:03.093Z,19,2
18,4,2023-06-18T22:41:03.093Z,272,3
22,25,2023-06-18T22:41:03.093Z,299,6
24,35,2023-06-18T22:41:03.093Z,518,4
25,24,2023-06-18T22:41:03.093Z,542,14
27,34,2023-06-18T22:41:03.093Z,545,5
31,32,2023-06-18T22:41:03.093Z,900,12
34,0,2023-06-18T22:41:03.093Z,287,7
2,1,2023-06-18T22:41:13.093Z,430,1
4,9,2023-06-18T22:41:13.093Z,406,2
5,13,2023-06-18T22:41:13.093Z,446,3
6,10,2023-06-18T22:41:13.093Z,434,8
11,10,2023-06-18T22:41:13.093Z,19,8
22,34,2023-06-18T22:41:13.093Z,815,6
24,26,2023-06-18T22:41:13.093Z,542,4
27,34,2023-06-18T22:41:13.093Z,808,5
32,21,2023-06-18T22:41:13.093Z,206,6
11,7,2023-06-18T22:41:23.093Z,954,8
28,29,2023-06-18T22:41:23.093Z,251,10
32,25,2023-06-18T22:41:23.093Z,878,6
5,20,2023-06-18T22:41:33.093Z,187,3
10,5,2023-06-18T22:41:33.093Z,19,2
21,16,2023-06-18T22:41:33.093Z,206,9
25,15,2023-06-18T22:41:33.093Z,299,14
27,31,2023-06-18T22:41:43.093Z,322,5
33,28,2023-06-18T22:41:43.093Z,174,6
16,12,2023-06-18T22:42:03.093Z,539,3
31,32,2023-06-18T22:42:03.093Z,322,12
7,3,2023-06-18T22:42:13.093Z,586,1
22,34,2023-06-18T22:42:13.093Z,353,6
33,28,2023-06-18T22:42:13.093Z,316,6
13,8,2023-06-18T22:42:23.093Z,470,13
34,33,2023-06-18T22:42:23.093Z,674,7
6,10,2023-06-18T22:42:33.093Z,489,8
5,12,2023-06-18T22:42:43.093Z,471,3
21,16,2023-06-18T22:42:43.093Z,598,9
34,33,2023-06-18T22:42:43.093Z,402,7
3,9,2023-06-18T22:42:53.093Z,159,2
26,27,2023-06-18T22:42:53.093Z,187,11
34,33,2023-06-18T22:42:53.093Z,714,7
10,5,2023-06-18T22:41:23.093Z,434,2
31,32,2023-06-18T22:41:23.093Z,598,12
9,14,2023-06-18T22:41:33.093Z,406,13
22,25,2023-06-18T22:41:33.093Z,15,6
34,0,2023-06-18T22:41:33.093Z,40,7
13,14,2023-06-18T22:41:43.093Z,329,13
29,27,2023-06-18T22:41:43.093Z,97,11
6,10,2023-06-18T22:41:53.093Z,578,8
7,6,2023-06-18T22:41:23.093Z,578,1
29,27,2023-06-18T22:41:33.093Z,251,11
0,3,2023-06-18T22:41:43.093Z,287,1
6,7,2023-06-18T22:41:43.093Z,586,8
22,25,2023-06-18T22:41:43.093Z,133,6
5,12,2023-06-18T22:41:53.093Z,405,3
13,8,2023-06-18T22:41:53.093Z,446,13
16,12,2023-06-18T22:41:53.093Z,388,3
25,15,2023-06-18T22:41:53.093Z,927,14
31,32,2023-06-18T22:41:53.093Z,973,12
34,18,2023-06-18T22:41:53.093Z,226,7
5,17,2023-06-18T22:42:03.093Z,934,3
10,5,2023-06-18T22:42:03.093Z,578,2
20,26,2023-06-18T22:42:03.093Z,187,4
34,0,2023-06-18T22:42:03.093Z,489,7
20,26,2023-06-18T22:42:13.093Z,281,4
27,34,2023-06-18T22:42:13.093Z,76,5
0,6,2023-06-18T22:42:23.093Z,489,1
17,16,2023-06-18T22:42:23.093Z,429,9
