enter,exit,date,id,location
17,16,2023-08-22T19:50:53.093Z,291,9
23,24,2023-08-22T19:50:53.093Z,450,14
4,2,2023-08-22T19:51:03.093Z,927,2
24,35,2023-08-22T19:51:03.093Z,450,4
1,0,2023-08-22T19:51:13.093Z,48,7
18,12,2023-08-22T19:51:13.093Z,690,3
0,6,2023-08-22T19:51:23.093Z,863,1
20,26,2023-08-22T19:51:23.093Z,900,4
12,10,2023-08-22T19:51:33.093Z,108,8
34,18,2023-08-22T19:51:33.093Z,80,7
13,14,2023-08-22T19:51:43.093Z,598,13
27,31,2023-08-22T19:51:43.093Z,727,5
0,6,2023-08-22T19:51:53.093Z,48,1
12,7,2023-08-22T19:51:53.093Z,443,8
23,15,2023-08-22T19:51:53.093Z,544,14
31,32,2023-08-22T19:51:53.093Z,559,12
1,18,2023-08-22T19:52:03.093Z,296,7
14,12,2023-08-22T19:52:03.093Z,526,3
22,34,2023-08-22T19:52:03.093Z,364,6
5,17,2023-08-22T19:52:03.093Z,263,3
17,22,2023-08-22T19:52:03.093Z,303,9
32,25,2023-08-22T19:52:03.093Z,308,6
9,14,2023-08-22T19:50:33.093Z,27,13
26,27,2023-08-22T19:50:33.093Z,278,11
31,32,2023-08-22T19:50:33.093Z,865,12
3,9,2023-08-22T19:50:43.093Z,796,2
9,8,2023-08-22T19:50:43.093Z,628,13
30,32,2023-08-22T19:50:43.093Z,309,12
33,28,2023-08-22T19:50:43.093Z,420,6
6,7,2023-08-22T19:50:53.093Z,432,8
9,8,2023-08-22T19:50:53.093Z,796,13
21,16,2023-08-22T19:50:53.093Z,598,9
35,29,2023-08-22T19:50:53.093Z,980,10
8,5,2023-08-22T19:51:03.093Z,197,2
32,25,2023-08-22T19:51:03.093Z,545,6
5,17,2023-08-22T19:51:13.093Z,544,3
32,34,2023-08-22T19:51:13.093Z,69,6
1,18,2023-08-22T19:51:23.093Z,717,7
27,31,2023-08-22T19:51:23.093Z,926,5
28,29,2023-08-22T19:51:33.093Z,401,10
10,2,2023-08-22T19:51:43.093Z,108,2
26,27,2023-08-22T19:51:43.093Z,427,11
32,34,2023-08-22T19:51:43.093Z,658,6
9,14,2023-08-22T19:51:53.093Z,558,13
19,18,2023-08-22T19:51:53.093Z,37,7
30,32,2023-08-22T19:51:53.093Z,117,12
34,33,2023-08-22T19:51:53.093Z,171,7
10,5,2023-08-22T19:52:03.093Z,104,2
16,4,2023-08-22T19:52:03.093Z,934,3
27,31,2023-08-22T19:52:03.093Z,272,5
5,12,2023-08-22T19:52:13.093Z,197,3
7,1,2023-08-22T19:52:13.093Z,212,1
12,7,2023-08-22T19:52:13.093Z,690,8
15,13,2023-08-22T19:52:13.093Z,218,3
21,16,2023-08-22T19:52:13.093Z,6,9
28,30,2023-08-22T19:52:13.093Z,15,10
2,1,2023-08-22T19:52:23.093Z,896,1
7,6,2023-08-22T19:52:23.093Z,977,1
12,7,2023-08-22T19:52:23.093Z,458,8
15,4,2023-08-22T19:52:23.093Z,138,3
6,10,2023-08-22T19:52:13.093Z,230,8
10,2,2023-08-22T19:52:13.093Z,48,2
14,19,2023-08-22T19:52:13.093Z,598,3
18,4,2023-08-22T19:52:13.093Z,717,3
22,34,2023-08-22T19:52:13.093Z,711,6
31,32,2023-08-22T19:52:13.093Z,789,12
5,20,2023-08-22T19:52:23.093Z,878,3
10,5,2023-08-22T19:52:23.093Z,863,2
14,20,2023-08-22T19:52:23.093Z,558,3
21,16,2023-08-22T19:52:23.093Z,261,9
26,27,2023-08-22T19:52:23.093Z,45,11
28,29,2023-08-22T19:52:23.093Z,210,10
29,27,2023-08-22T19:52:23.093Z,680,11
3,9,2023-08-22T19:52:33.093Z,927,2
4,11,2023-08-22T19:52:33.093Z,934,2
5,20,2023-08-22T19:52:33.093Z,104,3
7,3,2023-08-22T19:52:33.093Z,432,1
10,5,2023-08-22T19:52:33.093Z,230,2
12,10,2023-08-22T19:52:33.093Z,771,8
13,8,2023-08-22T19:52:33.093Z,218,13
15,4,2023-08-22T19:52:33.093Z,238,3
16,12,2023-08-22T19:52:33.093Z,6,3
17,16,2023-08-22T19:52:33.093Z,263,9
18,13,2023-08-22T19:52:33.093Z,80,3
27,34,2023-08-22T19:52:33.093Z,898,5
30,32,2023-08-22T19:52:33.093Z,15,12
31,32,2023-08-22T19:52:33.093Z,926,12
3,9,2023-08-22T19:52:43.093Z,432,2
4,11,2023-08-22T19:52:43.093Z,717,2
5,13,2023-08-22T19:52:43.093Z,863,3
7,1,2023-08-22T19:52:43.093Z,157,1
10,9,2023-08-22T19:52:43.093Z,771,2
11,7,2023-08-22T19:52:43.093Z,934,8
16,20,2023-08-22T19:52:43.093Z,261,3
18,4,2023-08-22T19:52:43.093Z,428,3
22,34,2023-08-22T19:52:43.093Z,221,6
27,34,2023-08-22T19:52:43.093Z,835,5
2,3,2023-08-22T19:52:53.093Z,336,1
4,9,2023-08-22T19:52:53.093Z,138,2
6,10,2023-08-22T19:52:53.093Z,977,8
7,3,2023-08-22T19:52:53.093Z,443,1
8,9,2023-08-22T19:52:53.093Z,218,2
15,13,2023-08-22T19:52:53.093Z,544,3
18,20,2023-08-22T19:52:53.093Z,37,3
25,15,2023-08-22T19:52:53.093Z,308,14
26,27,2023-08-22T19:52:53.093Z,457,11
34,0,2023-08-22T19:52:53.093Z,192,7
1,33,2023-08-22T19:53:03.093Z,948,7
4,5,2023-08-22T19:53:03.093Z,238,2
6,7,2023-08-22T19:53:03.093Z,22,8
9,14,2023-08-22T19:53:03.093Z,771,13
11,10,2023-08-22T19:53:03.093Z,717,8
18,4,2023-08-22T19:53:03.093Z,296,3
19,33,2023-08-22T19:53:03.093Z,872,7
26,27,2023-08-22T19:53:03.093Z,121,11
0,3,2023-08-22T19:53:13.093Z,192,1
1,33,2023-08-22T19:53:13.093Z,998,7
